Resource,EIC_storage_metalair_advanced_0,EIC_landbasedwind_class1_moderate_0,EIC_landbasedwind_class1_moderate_1,EIC_landbasedwind_class1_moderate_2,EIC_landbasedwind_class1_moderate_3,EIC_landbasedwind_class1_moderate_4,EIC_landbasedwind_class1_moderate_5,EIC_landbasedwind_class1_moderate_6,EIC_landbasedwind_class1_moderate_7,EIC_landbasedwind_class1_moderate_8,EIC_landbasedwind_class1_moderate_9,EIC_utilitypv_class1_moderate_0,EIC_utilitypv_class1_moderate_1,EIC_utilitypv_class1_moderate_2,EIC_utilitypv_class1_moderate_3,EIC_utilitypv_class1_moderate_4,EIC_utilitypv_class1_moderate_5,EIC_utilitypv_class1_moderate_6,EIC_utilitypv_class1_moderate_7,EIC_utilitypv_class1_moderate_8,EIC_utilitypv_class1_moderate_9,TRE_storage_metalair_advanced_0,TRE_landbasedwind_class1_moderate_0,TRE_landbasedwind_class1_moderate_1,TRE_landbasedwind_class1_moderate_2,TRE_landbasedwind_class1_moderate_3,TRE_landbasedwind_class1_moderate_4,TRE_landbasedwind_class1_moderate_5,TRE_landbasedwind_class1_moderate_6,TRE_landbasedwind_class1_moderate_7,TRE_landbasedwind_class1_moderate_8,TRE_landbasedwind_class1_moderate_9,TRE_utilitypv_class1_moderate_0,TRE_utilitypv_class1_moderate_1,TRE_utilitypv_class1_moderate_2,TRE_utilitypv_class1_moderate_3,TRE_utilitypv_class1_moderate_4,TRE_utilitypv_class1_moderate_5,TRE_utilitypv_class1_moderate_6,TRE_utilitypv_class1_moderate_7,TRE_utilitypv_class1_moderate_8,TRE_utilitypv_class1_moderate_9,WECC_storage_metalair_advanced_0,WECC_landbasedwind_class1_moderate_0,WECC_landbasedwind_class1_moderate_1,WECC_landbasedwind_class1_moderate_2,WECC_landbasedwind_class1_moderate_3,WECC_landbasedwind_class1_moderate_4,WECC_landbasedwind_class1_moderate_5,WECC_landbasedwind_class1_moderate_6,WECC_landbasedwind_class1_moderate_7,WECC_landbasedwind_class1_moderate_8,WECC_landbasedwind_class1_moderate_9,WECC_utilitypv_class1_moderate_0,WECC_utilitypv_class1_moderate_1,WECC_utilitypv_class1_moderate_2,WECC_utilitypv_class1_moderate_3,WECC_utilitypv_class1_moderate_4,WECC_utilitypv_class1_moderate_5,WECC_utilitypv_class1_moderate_6,WECC_utilitypv_class1_moderate_7,WECC_utilitypv_class1_moderate_8,WECC_utilitypv_class1_moderate_9,Total
t9,18.885827357944773,0.13222945372804235,0.11706593430708745,0.1163912596270391,0.09052657557967873,0.11992099343133922,0.08997209343490527,0.10230900647805488,0.07496713683830138,0.08351301339230294,0.028783811120655717,0.164887251327229,0.18988898426694298,0.12956036236809326,0.15680949651565432,0.12068257213257941,0.0972032418427099,0.09256002864097378,0.10203562433620358,0.07513005485239985,0.031483733170270506,7.575558650203902,2.996760381743584,2.56854077288445,2.635218536918514,2.49019531667712,2.7254755605832064,2.72022971193498,2.4674098039455727,3.4355011928803254,1.1085258436189713,0.11315867358535059,3.113611731180112,2.9933527299711966,2.8705520091379446,2.606632496829059,2.5870144383462614,2.2655712201032627,1.9563153991447642,2.3156372517211503,0.6808578268805919,1.5183247246582912,0.10127181634569776,0.09138384658157467,0.091703602056645,0.08802199641321717,0.09197279084914552,0.08865003102840417,0.054452956295582985,0.08701135864381364,0.05641011387961471,0.08261572970399328,0.053587653332490916,0.09610045571366972,0.09772544435315726,0.09153379309548187,0.09820600226551576,0.08841266788689936,0.09701314053739478,0.084750577482848,0.09291338745574514,0.06346591694324688,0.08725580044246996,76.53065133959045
t10,21.79145737540585,0.13459482603328046,0.11911351391743227,0.11824273870449681,0.09176730433654351,0.12180752041704687,0.09117219625349998,0.10363945067402917,0.07583338249624315,0.0843699423824537,0.028862834075086767,0.16893811676328735,0.1949603106215428,0.13268865195651927,0.16054958878036943,0.12350650882177877,0.09920634448460958,0.09440207707369916,0.10419116236613538,0.07646941334860421,0.031860497008045316,7.578759456943015,3.0030980476705733,2.580331793062635,2.651709752778011,2.489772956513982,2.7281455007644,2.727898989759945,2.470091805336866,3.4381135280657866,1.1084950017540964,0.12824301127720894,3.1103614540585918,2.973619344120895,2.86719313155628,2.5999070501905233,2.587770763618767,2.2781710859694115,1.9887577940817716,2.32211232521382,0.7311433086638129,1.5496814424446397,24.718043783598308,0.3378928865243278,0.3485020288559492,0.2789171636403675,0.35405430519625636,0.28675588086296333,0.0835691703196939,0.2618936209081558,0.08424903383717233,0.22311486450197957,0.07483507132641648,0.5134289924226998,0.6600080645796056,0.35091421852667287,0.7439874507101486,0.2897327106182679,0.5827793803699833,0.24462664714737545,0.3850491640652961,0.11467091750379481,0.2721746224626331,109.07021127774364
t11,24.604283359557176,0.14020154275145696,0.12410856595273752,0.1231884914107728,0.0952733818575256,0.12695863645046257,0.0946440516983382,0.10778381039271778,0.07855393688825137,0.08752863821550723,0.029711016214527104,0.17557749610243625,0.2028019742808498,0.13782278872541534,0.16673742762253066,0.1283386375345244,0.10282122289370171,0.0977694161476694,0.10803355918488458,0.07899204879416924,0.03268451243757154,7.586178095921703,3.001515927845693,2.5503879788398334,2.664978662837371,2.463762720940643,2.7333506116829076,2.724868106905719,2.4764466845107576,3.437533154518711,1.1148328593022792,0.3272853386973321,3.105749862693087,2.959151951078813,2.8645765525695004,2.5923115973822304,2.5886394620134143,2.282150926684985,2.0063939103073394,2.328289645483536,0.7594559252918756,1.573755457045113,31.66174775592161,0.3392647240749101,0.3480090247772941,0.2787781903873158,0.35390350084041167,0.2867168533933131,0.08452473870672945,0.2617651535737831,0.08446190562648612,0.22281240617810238,0.07045790489349563,0.5126460974743273,0.6605437358075696,0.3505721251259931,0.744867549044404,0.2896851782496277,0.5825812681556222,0.24471082984125547,0.38455795425258155,0.11513898283664198,0.2722520986036039,119.13542792543115
t12,28.440247978916844,0.14426653028846365,0.12784900539157387,0.12686145212568384,0.09783115765237571,0.1307694565918384,0.09716393457125233,0.11081075259783765,0.08048413359724711,0.08976464396553797,0.030147935111082613,0.18092974462685968,0.20925840220537176,0.14169531664590082,0.1717268610604207,0.13206900797309673,0.10560101912488212,0.10035060659720797,0.11100877123600617,0.08089775686617583,0.03326947091113746,0.0763084977418983,0.07576717105453057,0.07431921833816714,0.07579195519376238,0.07079445132768779,0.07619812895435159,0.06814753629480988,0.07553383564228698,0.08190779273650772,0.07145161486341657,0.05167474939734806,0.0779928840198869,0.07770765120083462,0.07704703072829835,0.07684183470246551,0.07630049946847658,0.07654204839848278,0.07583337709160373,0.07573138103368575,0.07689905991545085,0.07459530725078109,33.08072939736906,0.34094363596115873,0.34528876599185715,0.2769426717382635,0.35141766973686545,0.28456551589607987,0.08902560168302058,0.2598920328082319,0.0877424296442487,0.22124308381920516,0.06657066340449837,0.5097176475789619,0.6561881127201801,0.3483510020153213,0.7406026132109322,0.287775740053924,0.5791629108120336,0.2432399023673133,0.382070026096865,0.11487593823415818,0.2704898001446651,71.84322512469839
t13,33.070153879313125,0.14603730484733318,0.12939773652952244,0.12829917104654603,0.09869407806285783,0.13220513893032035,0.0980010368763694,0.11183957969322982,0.08105606737637064,0.0904245522909561,0.030180634833597435,0.18330331917534834,0.21230665524358558,0.143222484270783,0.1738995544177923,0.13339511039579863,0.10646266369897649,0.10111332931139817,0.11196395839069477,0.08136907804629157,0.033320740613756665,0.004347249956117012,0.004315982978328659,0.004324880627159848,0.004327230400227089,0.0043152766155588225,0.004328048669635945,0.004286944827682636,0.004330572317245624,0.004365072933369495,0.004343753492066595,0.00483584418062491,0.004325853615208494,0.0043276314277634,0.004327997794703683,0.004333044695107803,0.004330533116112232,0.0043381705633551175,0.004339983435432284,0.004331594774693863,0.004412617713766306,0.00434093350416837,34.2597143447134,0.34937156956245086,0.3481942501373114,0.2794441439180084,0.35435578562013154,0.2870867572298997,0.09616086625698594,0.2622435697165952,0.09461502202562543,0.2232226690820228,0.07464243136563256,0.5138779236820542,0.6613188348205247,0.3512129662890358,0.7466010113686956,0.2902202960066032,0.5836567323701531,0.24537143477771084,0.38510142889106913,0.11612170723322587,0.2727884175478353,76.28349745361795
t14,36.46382067666519,0.14744842996365096,0.1305005755920307,0.1293922042865742,0.09924126799136887,0.1333520886785255,0.09854582724705482,0.11263131281141857,0.08138091346393297,0.09086095899364913,0.03020041544476993,0.18517113539040783,0.21473974325659634,0.14432662892664763,0.17557424100475508,0.1343057243734408,0.1069389164244154,0.10151241466410585,0.11251199906456551,0.0815435277576043,0.03325613953276828,0.004390660648609896,0.004361612884224731,0.004369312602784452,0.004372747230311998,0.004358995309138593,0.004374609628972164,0.004328875783917475,0.004377907170060017,0.004420291214974843,0.004390592776411626,0.004875431738331418,0.004358791783866679,0.0043607834211343965,0.0043609527813812474,0.004366684870297556,0.004363505674386968,0.0043727533663161285,0.00437459895800966,0.004364067901814444,0.004449690142087868,0.004373562133288256,34.90041058975571,0.36359805433568826,0.3560101423675014,0.28369539340263195,0.3596117814467634,0.29155698755066917,0.10936127777443186,0.2664463587229084,0.0956167274361972,0.22676152049315412,0.08330677374798816,0.5201927546586492,0.6705818556592564,0.3556636650274843,0.7565347761521084,0.29411575847559923,0.5913117500706618,0.24862751553501358,0.3899499310746951,0.11770842003242397,0.27639971429133914,80.45708331756468
t15,40.68839076230827,0.14568707219612315,0.12851322369508675,0.12738694735686848,0.09747364157881111,0.13145703447254886,0.09678009010829762,0.11074863251916164,0.07983743006093623,0.08920859398360476,0.029572657167307934,0.18466315352906612,0.21456950406890915,0.14352677802174302,0.17495222132868146,0.13343951478011642,0.10586095577303453,0.10046233780004173,0.11143932298838233,0.0805789247373521,0.032765817661036055,0.004368015065858107,0.004338602679503754,0.0043435745770111734,0.00434754041223662,0.004342320300607964,0.004346333831126925,0.004311757229403674,0.00434886019840662,0.004387242253565693,0.004360866085194747,0.004865310794041691,0.004357977848864743,0.004359490149961721,0.004359831173121855,0.004364147910711523,0.004362062689055342,0.0043688621942719955,0.004370650930686943,0.004363231049873859,0.004445955884390758,0.004371914100439803,33.95408253331518,0.36460183650262146,0.35385600150259144,0.27977700430079805,0.35470784130025296,0.2874639938968005,0.10718413061673707,0.26277842787706523,0.09315934895402336,0.2238270414521783,0.09712827123910582,0.5136285127395949,0.6622654437432948,0.35178313971979586,0.7465547981103365,0.290934841348378,0.5837173296216195,0.24567717787539267,0.3857793296121207,0.11647247324917014,0.2732683862192464,83.64804702669002
t16,46.3004628097068,0.14658962985595575,0.12905911442939,0.12795884247823242,0.0976163961509606,0.13209559609542407,0.09692786885422758,0.11108436480773866,0.07982486993953464,0.08928886260605218,0.0295107451227623,0.18566362877574952,0.2160456540839805,0.14390852402018675,0.17580399996034773,0.13359057556721327,0.10572562377253793,0.10027785607639639,0.11134230660374564,0.08028797315154458,0.03254311068546767,0.004387184553074836,0.00436208026442559,0.004367670842644937,0.00437116021083247,0.004366051375526933,0.004369907747699951,0.004339607466862151,0.0043730426029444545,0.004412254635355582,0.004385611118746471,0.0048827285669372274,0.004366906630352096,0.00436866978492441,0.004368859346947741,0.004373730581814543,0.0043710755317704734,0.004378874706639509,0.004380610726050846,0.004371788440104307,0.004455450717540597,0.004380476461812413,34.55400420227963,0.36840017018399634,0.3583185490547016,0.28324099589986856,0.3588654874618109,0.290956501787431,0.1128662322330818,0.2661592831154883,0.103822542080522,0.22692691889273692,0.10557347301527831,0.5189210687802639,0.6698566931777915,0.35522754855162,0.7550132115634706,0.29384735258616657,0.590196401209008,0.24823915848652425,0.38952497791762797,0.11754379938270837,0.2760689740071267,89.96161563672412
t17,58.68261597164023,0.1498788312581578,0.13198135059218946,0.13091127120443757,0.0994948715016355,0.13518852110260074,0.09878924345585915,0.11349022232877978,0.08121846863050758,0.09102763704407363,0.029917892296556253,0.19029598443420642,0.2219076178131655,0.14708765850099362,0.18009892318178997,0.13654741763452874,0.1078216518474509,0.10219963065219388,0.1136144142163606,0.08164406875483095,0.03289686663777297,0.0044230836189831065,0.004397170894503392,0.0044010115590043695,0.004406216091732806,0.0044042211473764685,0.004405336991846813,0.004380707508092711,0.0044087485702240005,0.004441275486004395,0.004421338565497771,0.004964744570404734,0.004401121347534141,0.00440267021251331,0.0044028687982259375,0.00440755572763581,0.0044049462380061155,0.0044127190187286365,0.004414435533468355,0.004405492103151409,0.004488136834274722,0.004413848612051187,33.70858676774788,0.3741766702721521,0.3598747019682567,0.2859916949231225,0.36228517105040237,0.29406888082659893,0.1255818546216622,0.2692837875726103,0.11929713741930226,0.22961734465548084,0.12630859224952137,0.5229324330287232,0.674567839674404,0.3582874561664306,0.760473792309039,0.29637517195575813,0.5944656328040093,0.250300774057418,0.3928515556844568,0.11825213999867173,0.27845835897482424,101.65387392211835
t18,0.01994492483175483,0.03597180263216941,0.03455683906758068,0.03453472005555141,0.031592015864739136,0.034878725860205524,0.03150799246734721,0.033169141144002164,0.029199218498553565,0.030662293105147766,0.018619919845191478,0.038897194645755855,0.04075718473755766,0.03577963548859454,0.03819664850438077,0.03493767932988377,0.03251655202803735,0.03190186317106026,0.03309647947263685,0.02924572889872408,0.019546803709676017,0.004451637010579127,0.004431642483356306,0.004433250534677031,0.004437951533642523,0.004446606056748658,0.004434562820477283,0.004449855163125202,0.004437964985511019,0.004357993521066885,0.00445085814597543,0.005051005396583489,0.004429833575561163,0.004430823362837121,0.004431100658804724,0.00443529574731553,0.004432980979785584,0.004440177464891426,0.0044418131163434125,0.004433441819589347,0.004513608738281621,0.004441367390270088,32.705324819890365,0.37634594523044224,0.36861722658377477,0.29156366248721083,0.3691168301426179,0.29959005972818936,0.14497557363711125,0.27425564404457703,0.13006157088344952,0.23359674537062877,0.12385376173559658,0.5327623562598789,0.6857469757810423,0.36511514112553023,0.7743006578138548,0.30189201794395043,0.6051260228642035,0.25507948186250884,0.40021036314282993,0.11989183841468057,0.2837974572125011,40.404551286018915
t19,0.01908164716518615,0.03632653857944868,0.034861113351670026,0.034867006930305755,0.031851244614793224,0.035222530752158046,0.0317801698264366,0.033489988365305666,0.02942966510102785,0.03096834922329337,0.018732252426509027,0.03917705129477854,0.041094278811134026,0.03599867850577551,0.03847672202940629,0.03514946377016086,0.03267898654861409,0.03205634737875464,0.0332785375880601,0.029372441617332518,0.0195900883610872,0.004462355573088906,0.004447651120747522,0.004448541740999637,0.004452690132186804,0.004461413589890765,0.004449843686560584,0.004473662196391778,0.0044533783318284675,0.004417996406172254,0.0044667327342191076,0.005165518354769685,0.004436090480899909,0.004436199596024662,0.004436588110441306,0.004440340882009072,0.004438290539011743,0.00444493427512156,0.004446625009103431,0.0044387299946111935,0.004514179714585548,0.0044460054072778775,0.17716381885455315,0.1527907444486355,0.15014713489619264,0.13906472519743146,0.15031454286668205,0.1404930287777244,0.10300445841316334,0.13600878804479652,0.10038270988537411,0.12585939801607215,0.1026038725041157,0.1632112329363864,0.16855932975352425,0.14944140549474824,0.170309627556404,0.1404393232510569,0.166174818924684,0.13109055714632245,0.15338281404729348,0.08551609846639635,0.137346579080467,3.7109658786792044
