BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t102,171520.80143671588,32240.24103303583,-0.039122361420128766,42495.75837656781,-53983.69229664406,33119.16765522355,268923.7706246464,-0.0021177147784182775,-0.00558314288441953,-494316.0,68940.31023599081,105.05861175546673,-0.08512014469444477,6343.602320278508,-11926.096560381562,4682.650293326519,1745.5633626828155,-0.00044040418963904593,-0.002696737651644423,-69891.0,84445.22625421127,4635.652134919795,-0.030136191420697057,13269.150257562387,-38341.50799912482,9132.565759223855,63165.94406165721,0.0025581189680573234,-0.0028864052327751064,-136307.0
t103,135560.5289571146,45585.481746241276,-0.038652214690063316,50198.07514205709,-33757.70259554928,34533.13564482921,283300.527054068,-0.0017247847945012253,-0.005565549147924723,-515420.0,72482.3649568473,105.05781910315898,-0.0847751895020916,6821.705417194242,-14078.283253263633,4859.530192547735,2340.712614376368,-0.0002692452512211771,-0.002695492132380505,-72531.0,83924.55571856993,4246.189139788762,-0.03036621547673476,12181.400745799892,-36792.40433745645,9096.18474158841,63108.105237866956,0.0019940300457224024,-0.0028700570155442183,-135764.0
t104,106289.76311234084,57258.300219833676,-0.03825086401751209,68576.08985907168,-19421.961730365292,36416.036482355674,294404.8313436111,-0.015410221506079878,-0.005619521381993998,-543523.0,23882.32124718154,105.06266534392702,-0.002199243701530058,12243.83413689474,-0.0025870526780975094,5513.027275378872,40539.74865319051,0.013586001381996227,-0.002771243123216031,-82284.0,49287.26496264932,7821.728517596139,-0.03021259671930765,12805.204316922123,-11892.76772762758,9202.647706488908,70128.95346556528,0.001824220124083651,-0.002848278258777966,-137353.0
t105,325546.0077670664,676.0391615845637,-0.07788751342336048,76908.36619606352,-61916.43036839612,37293.86987290318,178117.23376844413,-0.002961597506760623,-0.005542427540221329,-556625.0,70805.23754820926,105.06126611501375,-0.0829223546256288,8925.6932905447,-11569.139136089441,5595.727426135343,9656.502386826442,0.0028561879123706266,-0.00270852564385661,-83519.0,66114.58130202172,3676.6340628393755,-0.030389192172113548,14601.033174898785,-15524.122895797202,9551.114705904616,64134.79277193154,0.00010540959438999631,-0.002833901896364719,-142554.0
t106,559089.0272165897,676.0184870545396,-8142.437173680208,69808.82907490377,-91656.0948722027,37745.71703120764,0.030525627277470522,-3974.796546326043,-177.29373699007886,-563369.0,56867.889354672436,105.05807736074057,-0.09057425435265141,8616.559725726504,-8455.790710037134,5342.87030951561,16078.49578115423,1229.919648738044,-39.91160579856514,-79745.0,65517.517211804305,2318.155146899118,-0.030030291967030893,20668.25577291633,-9425.941016525981,10109.693702617562,59095.854449672275,2744.876897587999,-137.3821311915137,-150891.0
t107,805036.8037062329,676.0196035447938,-248871.5907092503,73844.64183410791,-95751.05066263945,38116.22719360575,0.03325419794092068,-3974.7906480249394,-177.29356556245148,-568899.0,60075.44547481277,105.05960936651604,-0.08395768069644546,9616.583915316714,-6670.654602193405,5343.003286108708,10087.643740744952,1229.9140038226137,-39.91146285088283,-79747.0,92237.3378956092,219.06721597048843,-0.08043531831378133,22658.450092699888,-19688.095154413775,10450.856886023195,47497.96896151234,2744.8766442023257,-137.38210271156865,-155983.0
t108,896093.4192438402,676.0285588340793,-358559.6126545613,83408.57318240163,-83270.88791348955,38568.27615968927,0.03278830709198656,-1229.914559350315,-39.91479911714798,-575646.0,63598.280011831375,105.05699815182838,-0.0858943264962816,10642.303506720866,-7201.195492166167,5335.631747786982,5967.007434921506,1229.9131424136217,-39.9114479146088,-79637.0,154193.73934003565,219.02141123573983,-1730.394875623111,25598.643217386627,-19123.656805430666,4416.621705380357,0.027945139440984982,0.001416936693132767,-0.0033512025391773588,-163574.0
t109,890720.3475291118,676.0271964884474,-337914.2609098012,92805.90460655416,-96556.03400423552,39385.810123714225,0.03269002084906569,-1229.912426496829,-39.91479877419602,-587848.0,72629.24048719756,105.05839353843707,-0.08968594710392852,10809.863411055514,-12524.863125411133,5399.347816570872,2979.440379361432,1229.9138030944473,-39.911471984779816,-80588.0,192585.75870285474,219.02189543450928,-20230.65056514237,25763.033282076627,-32475.805285275994,4602.6136246830865,0.0330527000466525,-0.0013765976181110973,-0.0033267894162096238,-170464.0
t110,792375.8244214755,676.0301001895672,-195125.50431325397,94163.56910451989,-138328.30863273135,39675.18310229133,0.03207619599989474,-1229.911020656696,-39.91483153372483,-592167.0,71451.54003264674,105.05739439632161,-0.08950894042695828,12446.593046617209,-12320.169929997233,5477.670599401632,3406.3954850544796,1229.9143827859107,-39.911494233634556,-81757.0,206901.86890930624,219.0225084679603,-20500.170684915942,28575.50323094539,-43409.292633688325,4767.044606223147,0.030767262097281117,-0.003362129214459525,-0.003337300090269669,-176554.0
t111,634526.7640300501,676.0318297241151,-29122.499811425652,95979.71503912947,-149376.94771170834,39597.731090760404,0.03217538544540177,-1229.9117561528162,-39.914879493134706,-591011.0,63157.78972245745,105.05590887659491,-0.0884225229833652,13502.728584137323,-8091.462275470952,5437.939996810254,5862.0325006950425,1229.9155178216438,-39.9115251864125,-81164.0,213532.3127360361,219.02258066741604,-20595.16284049599,32694.440636030704,-47840.37146517993,4939.736589641731,0.028883503822664598,-0.003761668827618317,-0.0033543067222054556,-182950.0
t112,449275.76927678904,676.0513298723747,-0.09516192607651862,111581.47481268705,-112119.75198834318,40088.23877271711,106222.81696291103,2744.880992905728,-137.38499128676955,-598332.0,61790.23647137581,105.0566193281481,-0.0872475632127702,14134.95932578134,-7289.025755416084,5412.949651284851,6636.915173883443,-0.0015180099888036508,-0.0027130479763082535,-80791.0,213482.78063958068,219.02244947179025,-19930.402634493177,37300.70255749544,-44992.55204442415,5083.677715215056,0.033074545435110236,-2744.879474895739,-137.38227823879325,-188281.0
t113,262251.8465228496,40532.38437680148,-0.0446238345578249,127857.12765201516,-71511.00246220447,42335.82158323933,227804.37615920225,2744.8756046160747,-137.38480641552067,-631878.0,58083.54315663193,105.05708415949252,-0.08707283486728236,15065.770278852306,-6322.854090539451,5440.754906612225,8833.818248004458,0.00020525814437757917,-0.0027088407801269896,-81206.0,194149.70732869083,219.02146751519146,-2922.8149175352382,39123.331975370245,-43424.286858749816,5113.266666636274,0.032249891959649654,-2744.875809874219,-137.38209757474056,-189376.0
t114,95650.5914429807,146588.24257372494,-0.04502028587267405,136526.81707178403,-53500.954716559114,45137.493639455686,303291.86329886364,-0.0026990898583418126,-0.005584804324686794,-673694.0,44333.337205790056,105.0592576424616,-0.09159054023911088,17119.620907137934,-4791.54719604865,5646.3128051422045,21861.308389119273,0.002932167082551791,-0.0027033037813543586,-84274.0,163768.8878429075,219.06512165985856,-0.061021909693216164,41554.7823041426,-41612.45286362748,12773.880797335403,13950.900938325969,-0.00023307722420997865,-0.002881500543332435,-190655.0
t115,92175.76972489219,160232.87197182473,-0.04347916605924679,146817.25024689778,-65729.32701064972,47482.895591639,327720.5928284003,-0.004278220187085815,-0.005589462203644833,-708700.0,30718.055515497857,105.06006124365268,-0.10259891386753002,17641.243839110233,-2155.3519743988086,5839.140103664885,35003.95383055497,0.00393525235862726,-0.0027051899139061376,-87152.0,117749.67416840105,3241.343051618805,-0.02960773745494504,46206.49736427693,-27416.751954322735,13230.620748157273,44460.64877513879,0.0003429678284585548,-0.002884272289738695,-197472.0
t116,253849.87381277783,83031.07227198829,-0.044518010885348416,151747.9944258158,-87389.1852671784,48366.69257599362,272284.6034960977,-0.001221114469559935,-0.005570583752269887,-721891.0,73052.35600491785,105.05800031791927,-0.0889548660498117,19012.771593458252,-9133.06254174063,6274.97097009378,4344.9969097771855,0.0007253766540331053,-0.002700428298437924,-93657.0,171355.73653042575,2399.6422762312823,-0.03041464035561663,45105.60338631147,-55673.54794261506,14079.711769932395,32877.88677339848,0.0004957378155268297,-0.0028701554538319626,-210145.0
t117,266729.0878829683,83436.81460930475,-0.044298951929544444,140607.33160020254,-88115.07163256254,47056.9767429665,252627.91035740235,0.00030581201592849716,-0.005561555224960152,-702343.0,80891.63622705497,105.05996446697054,-0.08669186729678677,18609.735342274693,-14795.21483310107,6283.211261512319,2685.6624126876495,-0.0009737445478918139,-0.0027023770457892176,-93780.0,153902.34007203448,4792.549119773082,-0.030760291696064077,49521.34735154662,-37046.03035966896,14882.103832485574,36068.72293948069,0.0006679325319633167,-0.0028591781791709346,-222121.0
t118,273683.5430926128,60989.67906115016,-0.035736536017409795,123623.08416603407,-89300.24810985131,44783.80067527199,254635.18262546067,-0.0002144620976054397,-0.0055538661636024955,-668415.0,84634.43973992024,105.05811870174904,-0.08650398840685845,15780.55026373552,-18825.907368055672,6023.519197172759,2186.4297278475397,-0.0004650038610501464,-0.00270382139684784,-89904.0,155492.14884098232,4930.40871222346,-0.031035298805534406,56119.52450023022,-36246.55328457549,15411.805826051575,34319.698615136396,0.0006794659586555861,-0.002850044766754655,-230027.0
t119,276858.4104842786,60034.94963034626,-0.045207713953630775,104796.39894220476,-100876.50876631326,42099.78061670428,245442.02076793608,-0.0009154431482480269,-0.0055456731098114265,-628355.0,84639.96195665111,105.05770340176235,-0.08638818173107098,13135.818680114364,-21149.650464559014,5650.932330973527,1960.968960544266,-7.013695702638018e-5,-0.0027024696292455505,-84343.0,157428.63970319027,4713.562058718325,-0.030851708043970583,53615.55084218642,-40543.706580966464,15067.69381450234,34609.292875928506,0.000985580105274407,-0.002843203480565876,-224891.0
t120,276741.5587274229,49843.574436694485,-0.044171312690953014,82786.41711912154,-117800.14131184321,38725.66057141054,247697.9804655977,-0.00029194043173583206,-0.0055388244163535735,-577995.0,85570.05780937024,105.05780160659052,-0.08745362514108124,10605.389696390008,-25655.21281002637,5201.563577721659,1809.2344207351125,-0.0003344056562673628,-0.0027018272055531617,-77636.0,158198.65530602343,4187.974649228767,-0.03110688562706721,45900.4801774349,-48171.00388941844,14162.456782566735,37101.470295701554,0.0006263460880031949,-0.002836997210800412,-211380.0
