BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t104,57187.126856009134,149624.37591101223,-85953.97352993212,68575.28088963707,-21987.313719850594,36415.96171353659,339661.7565946277,-0.17474137690576327,-0.039930319079781215,-543523.0,7611.273499652724,51556.30460750133,-35052.74167163039,11510.607612961861,-813.1208340057113,5512.6351804813385,41958.88780525144,0.1739631490453843,-0.02011826147781396,-82284.0,33921.456037271964,56483.618169163194,-35240.50284052687,12317.296766957345,-9930.0804092713,9202.597179228129,70598.63416520749,0.0007782278603789827,-0.019812057601967258,-137353.0
t105,245176.0708731495,108780.66176849123,-71304.65906970415,76906.85766401893,-61915.8038257296,37293.78406506838,221688.28996416525,-0.16300467188213882,-0.03839687879708196,-556625.0,11041.416894262802,81694.4201946719,-21267.73442205955,8500.917600512113,-9398.429734296393,5595.4715932498,7352.797860759111,0.15882240113178026,-0.018764191724993103,-83519.0,30386.42525808324,66758.09959342075,-26950.58304566719,14147.80706548461,-14789.473556362052,9551.062851376297,63450.67731159132,0.004182270750358569,-0.019632687072088855,-142554.0
t106,481841.1762740355,154581.94902343748,-69570.3016360526,62877.07751264435,-99955.83859167641,37745.622628768346,0.40597353844961936,-3973.8291696091665,-177.26197696795305,-563369.0,10569.140355506408,72747.78023825078,-24624.367784247093,8646.266530108123,-5154.94231231662,5342.618293357454,11028.828865406434,1229.5794228987313,-39.90356198265745,-79745.0,33215.93658425313,63414.54288697891,-28200.09930064378,20612.8756105422,-9504.210204234772,10109.640863182092,58635.42225152682,2744.2497467104354,-137.35841498529558,-150891.0
t107,741252.0185988633,200582.06952450506,-396286.503311824,69636.1912150596,-80250.25775821129,38116.1339673112,0.4060525188140802,-3973.7965421411427,-177.26170796391378,-568899.0,10363.601203655035,74279.46885691423,-23321.028175377058,9397.337050065591,-6177.7449862762005,5342.749202042841,8672.978215427089,1229.54159210914,-39.90291157907175,-79747.0,60483.91468148016,60628.14072665864,-28599.70259136008,22658.340001084194,-19493.115842717853,10450.80909054522,47247.71780336511,2744.254950032003,-137.35879638484204,-155983.0
t108,838851.1450629116,228981.97383792585,-525660.114347367,76004.74575851395,-79830.84583978353,38568.18197417049,0.40529776618827873,-1229.5653226470188,-39.92638295468596,-575646.0,11381.519076069779,74527.2453243902,-21640.699307282182,10220.824998322541,-7038.758216471708,5335.296106371068,5661.920908490094,1229.5548660803265,-39.90370898852811,-79637.0,120627.41658597287,61292.90328588282,-30600.323227886143,25520.66868098281,-18633.727571599564,5366.706005574433,0.36848138382930246,0.010456566692146424,-0.022673966157851243,-163574.0
t109,838935.2847175304,234274.73954272008,-522147.63985937845,85087.04705100668,-86418.22643104687,39385.715216114564,0.40804902701284385,-1229.3941878543721,-39.934059583205716,-587848.0,13396.053067632625,78817.95652797233,-18925.020724831335,9975.269492825404,-12513.30771680563,5398.965303536845,3248.467338130237,1229.5189505787546,-39.90219205763715,-80588.0,159793.2511414275,61006.48246610819,-49224.008576868204,24018.593808443176,-30316.81587749267,5186.283492531904,0.37019859350861317,-0.12476272438249075,-0.03186752556856128,-170464.0
t110,745710.5721962763,231174.2730156617,-405776.08902670234,87987.44422334962,-105335.37958870083,39675.08793005875,0.4118190462384258,-1229.3873964376592,-39.93313422511947,-592167.0,14643.942278008743,77280.0650755159,-19540.75760902379,11615.312654053418,-12312.306514539781,5477.285187101604,3403.8567080068233,1229.5039340549467,-39.901665778178995,-81757.0,182455.95368947648,56029.558291156936,-52552.34725991023,26616.838361423575,-41341.27439233193,5345.048978239782,0.370360503162753,-0.11653761728753215,-0.031468446940472225,-176554.0
t111,591472.8708370676,212259.1157522296,-178998.86939364692,84751.14222486052,-156802.00722317558,39597.636095310074,0.41575052945984925,-1229.3707529651017,-39.93325271903116,-591011.0,14164.138743286596,72469.59689062978,-21693.842232377385,12827.950816271628,-7783.79575224581,5437.512181153249,4552.845263364284,1229.4959659398364,-39.90182883152486,-81164.0,190224.8388701801,55200.70329553586,-53072.941559531675,30140.100513359237,-45062.9463186942,5520.033838824183,0.3680196822269849,-0.12521297473473342,-0.03142388750630218,-182950.0
t112,406060.7485391773,187029.04504207295,-30364.31785041129,102474.45236065859,-105687.29433505503,40088.14477116078,0.4476015726098239,-1229.2940147626389,-39.932075668392535,-598332.0,14588.23535766146,71206.55280648751,-22587.29199048795,14024.897336159022,-7701.363820334351,5412.543332898135,4657.876746162374,1229.4507530187648,-39.90047416524876,-80791.0,184630.4721731498,58119.30049211801,-50942.82483726021,34777.459221985475,-43996.53935844576,5692.947863063588,0.37280764188466703,-0.1567382561259935,-0.031601503143778374,-188281.0
t113,213171.15827202052,156523.21404832226,-46219.577408032856,114839.14259733362,-96649.93614961707,42335.74616511705,245271.47198551454,2744.1558089885325,-137.37528090167035,-631878.0,13488.495952532807,68264.73301425799,-24022.930194519147,15238.193175798326,-5213.277719906417,5440.463897132597,8010.270189644121,0.06994304223874787,-0.018212255222386425,-81206.0,167226.36570915705,57154.65985453373,-35371.55400630915,36688.90732516847,-40621.02272563327,7179.85940019295,0.3672868970563433,-2744.225752030771,-137.35706864644797,-189376.0
t114,49152.366834781664,245621.81869730633,-74026.28439532025,124136.06622988079,-55071.5436615663,45137.41774603356,338744.3343327134,-0.13809135738561484,-0.03765393569755782,-673694.0,11861.121845172847,60007.91872800161,-28603.56964224112,18010.736978950237,-1699.8036336026153,5646.001335754774,19051.485149669938,0.12721608759148492,-0.01793227502563269,-84274.0,137255.18975285665,57071.99547582476,-30405.913680912552,39166.42047757153,-39222.59871082009,12773.825628592804,14016.089926607801,0.010875269794129921,-0.01972166067192512,-190655.0
t115,22729.86986992798,287295.62112466677,-84707.03186673386,131146.4288918122,-72646.38230562379,47482.81928372937,377398.6575572773,0.05489005561480351,-0.03740657558480524,-708700.0,10458.193155132914,53424.22159973916,-33049.90310244856,17965.38216886578,-1169.8351589117333,5838.745253716489,33685.227224379276,-0.013597264002166543,-0.017497900115538874,-87152.0,93121.62003105183,60082.42024509025,-30747.48690326484,43461.95502108701,-27003.944294392528,13230.565193711313,45326.931933604166,-0.041292791612636964,-0.019908675469266373,-197472.0
t116,40080.36235404211,237096.49569843156,-79657.88251512122,137423.1375884846,-81953.71895733588,48366.615849682996,420536.03469416575,-0.007146253297473343,-0.0375313234778681,-721891.0,17365.087175171266,79697.639829946,-22186.95909548128,19149.41423970334,-9431.236683090983,6274.629835663032,2788.404030784348,0.03836749458620947,-0.017656135398693498,-93657.0,39308.55611128035,130092.49365610648,-65.59709406600163,43059.40409976791,-49531.43280151211,14079.655854684719,33201.97129642457,-0.03122124128873613,-0.0198751880791746,-210145.0
t117,44573.87438412886,235020.6344122311,-79662.19848610924,127077.66049571979,-82310.71924954711,47056.90198041363,410586.87434402714,0.009791925267018664,-0.03763968879761313,-702343.0,18340.849730729376,84091.00753667604,-20376.772634508827,18756.0107165725,-15076.01503277837,6282.894630160779,1762.0224713548569,0.02043274101594994,-0.017807728647514835,-93780.0,27498.594652126656,132924.1833835171,-66.00245367122704,46096.176219046545,-36155.877403318285,14882.048217116117,36941.927466184374,-0.030224666282968604,-0.019831960150098298,-222121.0
t118,46294.40349028411,251382.27994991612,-79676.6204475884,110918.60495550427,-82454.7705953571,44783.72573049214,377167.41599361645,-0.0013164160408399295,-0.03772567836497838,-668415.0,19533.13035789953,84642.59115797542,-20206.301970038487,15826.884622684296,-17414.508973557855,6023.207354716382,1498.9826085650982,0.032751085899349996,-0.017869456297478853,-89904.0,28696.236477894265,131279.4623748468,-441.8416266072311,52198.49051481737,-33294.21906379281,15411.74950925723,36177.17312885109,-0.03143466985851007,-0.019856222067499527,-230027.0
t119,47354.1855657795,237611.38047358493,-79696.7105342278,95121.52466612612,-82953.65180564887,42099.70538465664,368818.6193261717,-0.015389173675883272,-0.03764915071605998,-628355.0,19619.556865425227,84917.50688098169,-20105.586097533425,12930.340958480587,-20057.853230990233,5650.619610851578,1388.3918033638408,0.04111699618155562,-0.01786937384312351,-84343.0,29649.555478480102,131865.21094157634,-101.96879017044795,49270.80858412321,-37932.04768869235,15067.637672257011,37071.84933440035,-0.02572782250567235,-0.019779776872936472,-224891.0
t120,47649.05998397186,204114.56283247733,-79733.78448750614,75790.89967987369,-84429.84114264895,38725.58504641913,375878.56729583186,-0.011375940227832476,-0.03779436063542266,-577995.0,19488.910752703337,86228.50202334758,-19634.001269624172,10027.813936843175,-24975.33651326986,5201.2394524932815,1298.849442492931,0.04012752156458982,-0.01791681481249409,-77636.0,29752.933701105092,127628.73233165816,-908.9022012798474,41362.852346555745,-47999.25682446941,14162.400411164477,47381.288887095405,-0.028751581336757343,-0.01987754582292857,-211380.0
