Resource,EIC_storage_metalair_advanced_0,EIC_landbasedwind_class1_moderate_0,EIC_landbasedwind_class1_moderate_1,EIC_landbasedwind_class1_moderate_2,EIC_landbasedwind_class1_moderate_3,EIC_landbasedwind_class1_moderate_4,EIC_landbasedwind_class1_moderate_5,EIC_landbasedwind_class1_moderate_6,EIC_landbasedwind_class1_moderate_7,EIC_landbasedwind_class1_moderate_8,EIC_landbasedwind_class1_moderate_9,EIC_utilitypv_class1_moderate_0,EIC_utilitypv_class1_moderate_1,EIC_utilitypv_class1_moderate_2,EIC_utilitypv_class1_moderate_3,EIC_utilitypv_class1_moderate_4,EIC_utilitypv_class1_moderate_5,EIC_utilitypv_class1_moderate_6,EIC_utilitypv_class1_moderate_7,EIC_utilitypv_class1_moderate_8,EIC_utilitypv_class1_moderate_9,TRE_storage_metalair_advanced_0,TRE_landbasedwind_class1_moderate_0,TRE_landbasedwind_class1_moderate_1,TRE_landbasedwind_class1_moderate_2,TRE_landbasedwind_class1_moderate_3,TRE_landbasedwind_class1_moderate_4,TRE_landbasedwind_class1_moderate_5,TRE_landbasedwind_class1_moderate_6,TRE_landbasedwind_class1_moderate_7,TRE_landbasedwind_class1_moderate_8,TRE_landbasedwind_class1_moderate_9,TRE_utilitypv_class1_moderate_0,TRE_utilitypv_class1_moderate_1,TRE_utilitypv_class1_moderate_2,TRE_utilitypv_class1_moderate_3,TRE_utilitypv_class1_moderate_4,TRE_utilitypv_class1_moderate_5,TRE_utilitypv_class1_moderate_6,TRE_utilitypv_class1_moderate_7,TRE_utilitypv_class1_moderate_8,TRE_utilitypv_class1_moderate_9,WECC_storage_metalair_advanced_0,WECC_landbasedwind_class1_moderate_0,WECC_landbasedwind_class1_moderate_1,WECC_landbasedwind_class1_moderate_2,WECC_landbasedwind_class1_moderate_3,WECC_landbasedwind_class1_moderate_4,WECC_landbasedwind_class1_moderate_5,WECC_landbasedwind_class1_moderate_6,WECC_landbasedwind_class1_moderate_7,WECC_landbasedwind_class1_moderate_8,WECC_landbasedwind_class1_moderate_9,WECC_utilitypv_class1_moderate_0,WECC_utilitypv_class1_moderate_1,WECC_utilitypv_class1_moderate_2,WECC_utilitypv_class1_moderate_3,WECC_utilitypv_class1_moderate_4,WECC_utilitypv_class1_moderate_5,WECC_utilitypv_class1_moderate_6,WECC_utilitypv_class1_moderate_7,WECC_utilitypv_class1_moderate_8,WECC_utilitypv_class1_moderate_9,Total
t36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.008935252137764,238399.10337859395,2.328640715788714,8.90422071270948,2.2325140670386654,1.6138831108889184,1.4033049382139162,2.2699998733968907,1.0752450408346124,0.4187816882609898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9994.593141155085,44025.96226274764,9.605644292436006,13.996825626552408,5.2549509870958016,22.840954173835698,7.342690158552887,2.4917821042275334,0.4694230609224968,1.1829499125986935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4154511491641932,0.2299094423048853,0.25038056962956906,0.4250213570706343,0.2151282255800689,0.3968619249929329,0.21886361391465037,0.31290268695865664,0.1346897133272692,0.24524972614578813,292512.94398662116
t37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.177119398115984,238399.0991254067,2.341608192371729,8.907209785466861,2.2619347408789787,1.6325041485546883,1.4257181074784568,2.2895876847469423,1.0928524919682905,0.4241094012924916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9994.624533183924,46182.06423359749,9.669649009933744,14.072296507562728,5.2851234070978075,22.865534195639068,7.334885271929569,2.521895365266261,0.4635910063848564,1.2134923727014078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43773001995878197,0.2478798884735141,0.2646504182793056,0.446757396986931,0.2271913729690604,0.41686893427957844,0.23128819550845992,0.32949313360763033,0.14252341725281117,0.25819484577978413,294669.7695808986
t38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.185855829461192,238399.1038760578,2.3400599292133446,8.916077091169615,2.2620208008733713,1.6689555011519248,1.433155544835134,2.2898014376873697,1.096778929687539,0.42419400477118235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9994.62324010852,46738.45898204991,9.66699746997915,14.122375925665652,5.292913246056558,22.881058454332855,7.3814352043233225,2.5386289371786805,0.4656036970270043,1.2168686573714294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43981051017803663,0.25086353073748474,0.2661815334034851,0.4489242794943762,0.2304163338121949,0.41935730580786496,0.2320492138818619,0.33065411170034387,0.14525231615483253,0.25912252690975596,295226.3915105391
t39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.154197406051119,238399.12589117797,2.314878959529268,8.933025311232448,2.2379046488844963,1.6731400120345434,1.4241340622411365,2.26490430043067,1.0873168786302831,0.4219998042425929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9994.275699214286,46738.40706748767,9.495593666202122,14.032917352826692,5.156398143281981,22.886283721883398,7.371238968822294,2.4947306258942814,0.4613695258366338,1.182373717989519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4401961183225024,0.2485762667555512,0.2677844533168148,0.44850322397940945,0.22976274455427248,0.4206859237911138,0.23068259944025915,0.33192674720346577,0.1462454091677775,0.25979242560812005,295225.42522089806
t40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.071626583495315,238398.7625807925,2.2667897504724004,8.883165423314383,2.1726390647840876,1.6512313898998525,1.3980123618395481,2.1846657005976424,1.0420918313457734,0.4170939056903083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9014.759658814946,43052.25164757082,8.762065032240251,13.581688196343421,4.725285806845316,22.635314953416255,7.211969480275706,2.309307424026255,0.4527241805405911,1.1207656740449226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4413412311637347,0.25083080136910435,0.2690472233774483,0.4419434316401177,0.2292152742456958,0.4173671230451859,0.22860314847065857,0.3291741262709527,0.14882295921698918,0.2581462650026201,290556.6748155213
t41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8936949059184265,219755.4070541743,2.0906960272049484,8.190886551632163,1.9863755225383173,1.5699989517661905,1.330263456870859,1.9988514304033205,0.9580234628599205,0.39680695745077776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8081.137933612552,35958.0119992609,7.594838432583521,12.311929403536894,4.260552972335143,21.627473562089175,6.795302066246735,2.120016568440858,0.43882770034799085,0.9655118234032599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42146957424421094,0.2372573360627055,0.2540490798616996,0.42369606522350145,0.21403580380190834,0.4026835278069041,0.21502803816754834,0.3147735737133372,0.14262049471293406,0.24653650632464197,263878.95918684336
t42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.266724694732423,186435.09339929733,1.8451183981354362,7.015628965554155,1.7276248662467686,1.435088396827052,1.2265155274368476,1.6759034607513787,0.8500300344452072,0.36889662857388544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7055.6856896914605,29141.978895263448,6.485761875746944,10.785145763988574,3.786886053079186,19.433507790166697,6.323657010495794,1.7508220745529475,0.4231495461394169,0.8471000235649278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36988390398426085,0.1959847788595365,0.2206771780918287,0.3742880115047004,0.18466849111855912,0.3544275633827944,0.18800117160876678,0.2733297445042186,0.13505578400594312,0.21423645130444957,222707.51609844103
t43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.100719173494528,124951.16540637324,1.446653772960601,4.918285562622606,1.2958310783851497,1.18676054874944,0.9966558067790076,1.1399230272522067,0.6190169312875929,0.3152494207341993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5142.526777338267,14883.948920784276,4.916238880257275,8.131456512940533,2.696614736834383,15.60597460636557,5.188517826411823,1.358484066609399,0.39573997889602436,0.7054805974341072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1378470078837646,0.41629730378048074,0.487420848813324,1.037992122539049,0.375478591144881,1.0481212816587897,0.4388104029719167,0.8546957922579459,0.17447362523900692,0.6135768291541458,145040.2434208292
t44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.220477494046896,42047.03875632789,0.88477708586209,2.0700748830408036,0.629771793721027,0.777968562384358,0.6307717637550396,0.4500506494306296,0.2856313165690682,0.19962809338240206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2754.9044173961993,5355.413165382752,2.665234922359289,3.566049649022539,1.5554457146558875,9.211614768983907,3.232804278400482,0.9277696319633864,0.29690510220186267,0.4322034547555653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9769451885649535,0.2726559802025287,0.38879624970690485,0.9141738230800243,0.3040192270119791,1.0121026442063574,0.3833635973549569,0.8223374034896966,0.16427968722889041,0.5888173749665383,50194.2210094472
t45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8720344230810478,4363.33799105386,0.16875771773157106,0.35384361404267317,0.08250923077568094,0.22334529201899878,0.16572121143165727,0.07167956566891208,0.04207952644405201,0.06837128307597853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.2324390759147,139.07432242048546,0.3318714494248813,0.5769375186079655,0.2577095265639621,1.8563586737604092,0.8152496195528791,0.11500972760346201,0.10171087007606676,0.045424113496026604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6953739498038494,0.14658796859607343,0.25707519431102555,0.78049772094665,0.20894997997164283,0.9499297123258564,0.3085244416841534,0.7777724961582565,0.12813518969703508,0.5632352850472873,4727.609447852158
t46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006359626840844103,396.6243039270463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34036314502092424,0.0773427603910674,0.11404375345415212,0.6038366769306508,0.08839485884740665,0.7836956381955186,0.1771898805024677,0.6402296770795666,0.06396097843263655,0.48097590525875367,400.00069682800023
t47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022592905083850697,0.0183774783395233,0.009531781814391859,0.276494157658364,0.008022771973064592,0.46835254733324794,0.04002984060329806,0.3788022886219449,0.01807693395722331,0.30332912350199176,1.5436098288869005
t48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.977031850183,0.0,0.04077317439864586,0.0038282424931476017,0.0,0.0,0.01578079825552217,0.01971640887174426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2380.0571304742016
t56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11224728418840377,42840.383415214405,0.02871972966342304,1.8676651477382882,0.25377127260300014,0.0,0.007558402696372237,0.5510648260592421,0.2344783230220897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42843.43892020037
t57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0344818662294286,100754.27437408011,0.5018006974105037,4.336941678882337,0.7171880160566424,0.38684711341819106,0.26574879906563287,1.2534157978185658,0.5420814969392778,0.10690707839551905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,994.7885364118091,2156.040029306247,0.7624660679089187,0.90495947572411,0.4420071569703554,1.845453613303515,0.5892917748466541,0.23927894632768273,0.0760872066463151,0.15199466591361271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011419560870202627,0.0012954877102723595,0.007804366251972009,0.0,0.00826135164975831,0.0,0.0036201431911356036,0.0,0.0017138368344713833,0.0,103920.29400599655
t58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.662468643401716,143991.35166384347,1.2495939833082168,6.182605688077342,1.1656320896072665,1.1071146053215262,0.6519472074155728,1.7593962396658436,0.7994983509943242,0.24551984792438067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5096.601022065144,18709.263966931278,4.6241365783855795,6.273306448888935,2.571230316670176,11.798962236068364,3.9082968914451226,1.1597444668514754,0.2995165884470942,0.6305537474142323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47543734523385317,0.12371022731850381,0.2312755813494404,0.22601774079167533,0.19219627717667812,0.01339421335282291,0.20382384459564723,0.008883049360502103,0.112734960496151,0.0028604382407597475,167847.89651044767
t59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.132504932204131,169378.26562665173,1.7141945382255115,7.016122364339499,1.4976392426464682,1.4728201493849722,0.9038866825574753,1.9809431384603307,0.9159825416786407,0.30346167086791803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7667.896376109487,31089.41364348328,6.957271151919473,9.742721091938082,3.8178500974029244,17.001071214459444,5.663289388506426,1.7263937103930114,0.38814389326209997,0.9326822817440136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44671402980514213,0.17217441176393836,0.2723839637560248,0.35807250027672216,0.244376224535316,0.3166008563659492,0.270571439910908,0.27712717761969385,0.1908426952559008,0.22082858718927043,208206.5123162209
t60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.922336009425497,190005.1275845363,1.9957220230781516,7.686031524039227,1.7134847548861478,1.5782461497019111,1.0495865117934988,2.048336120201753,0.962855945184334,0.33816594351661006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8877.013593751968,36792.626417655745,8.15653961132391,11.781652142158926,4.60358751850627,19.6977067890114,6.646410657189836,2.1614336312051883,0.4113873059719219,1.117939979766438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4989848462488449,0.23426014206249118,0.3201896591935744,0.4418261717612127,0.28712644634470436,0.4164953461682181,0.3204445618395623,0.36388968767663493,0.23128969178347297,0.29934050376946547,235757.0528656178
t61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.159103082521474,199921.8881325254,2.104077776932062,7.933372150585457,1.831572090664294,1.6307762130746468,1.1632957711746754,2.0734132316405325,0.9646230078605734,0.3454258463236052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9213.729768401872,41522.12003223919,8.880151064071345,13.181679467537831,4.982193866017609,21.92612072360125,7.260523941615893,2.442139789673518,0.4213109694690296,1.2016176028713597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5370480147319199,0.2782240199511713,0.3464453245534523,0.4840867017942747,0.31392212715163514,0.4630714946634435,0.3468157652155014,0.4039440743207513,0.2554211666820801,0.33907914942349376,250747.00738760058
t62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.214393732367741,193971.8331410569,2.104682401273617,7.7452753639947955,1.8319880151383274,1.6085366605973745,1.2029240479579064,1.940317136799024,0.9137753148898896,0.34180115530008987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9565.752041612632,45277.89519789481,9.245749382442936,14.198828510724665,5.155920844198412,22.822619393434564,7.343055445065925,2.5448100755500698,0.4284525869987021,1.228731671411689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5367279725002271,0.3034267294649636,0.35158740133723615,0.49239342419756615,0.3125446734714534,0.4729250023063737,0.3481088351549966,0.4110013997303442,0.2569027693082544,0.3467064310909298,248907.18456694105
t63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.967416517725943,177311.67499895155,2.0839874137605117,7.2059504945043305,1.7523762061122916,1.5636067579243398,1.179455761486196,1.79268302126361,0.8672491439749621,0.34820617949354626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9887.162829449631,46738.39470987661,9.38338442563448,14.22636083917598,5.19126767701082,22.82904615709849,7.352532328430458,2.5456092854194905,0.42870579030355377,1.2353523937721396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5378979510989816,0.3171469712594023,0.3525389896797377,0.49221409924802645,0.30718052956626096,0.4747821767170727,0.34810462171351764,0.41242872721338725,0.25398590950645983,0.34848870975477286,234028.03049735667
t64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.669769655874122,148354.72921648098,1.930397031122448,6.037351194172247,1.5365626660541352,1.531073524409785,1.1016070387926322,1.4851953201547783,0.7577908954440142,0.36557139777840075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9994.58108726164,46738.398241448944,9.356838540123045,14.231725966400868,5.097235286660439,22.833162597462312,7.358824551129734,2.47458250134385,0.43279928232284565,1.2105496296571232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5615343997514072,0.3264732539349663,0.36034593968352363,0.5005439055215489,0.3121367189124063,0.4817619199302457,0.35801523537419466,0.41961629531013744,0.2537248258529247,0.35443752275536505,205176.04817228744
t65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.066687955435757,104324.30836146927,1.701327372352018,4.308095880731581,1.1779809695274384,1.4630134734150257,0.9561190669200845,1.0282937485898818,0.5841931066901371,0.3538895733581763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9780.023863862083,46668.919588727986,9.097059575244502,14.218684520445336,5.069603056221941,22.828701703989516,7.352459606214338,2.3253532691747516,0.42827439670965445,1.1521812124741926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5292313075983996,0.3075713828350557,0.3490115601121116,0.48597167354232057,0.30342148288536286,0.46837378493808074,0.3405276768828296,0.4075925953422559,0.24017211364065247,0.3417511983375956,160857.137357323
t66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.94871240596541,49583.78574493568,1.367000481823369,2.249726251832479,0.6908250509766097,1.408959878882343,0.7710065385306142,0.48307490271492043,0.318026720580225,0.3503672313723449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8739.262318081484,41730.77120267458,8.167765983843026,13.093683703414657,4.485820940857849,22.120615012776348,7.191628645028204,1.96806640673372,0.3989150270666779,0.9826814090500599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2145714093727138,0.564309388866205,0.5560850585749054,1.1106179224049855,0.43465500270248925,1.0412156799302947,0.5181887143226526,0.8500221916049637,0.26367664022022047,0.6101133777000912,100131.97959766889
t67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9678680347172492,11106.739337727415,0.8013942949449243,0.6604368760607027,0.26361310265821164,1.0085418888615305,0.44665881077383873,0.10294065877824803,0.08269236214146308,0.22858221879402763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6198.582113186476,29350.62387511516,5.6322710507909095,9.737040936495227,3.114062052829269,16.46273783271262,5.267292320123517,1.27593139614992,0.3315028433894192,0.6243060767922343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1221387538512613,0.49486363692279006,0.49906532016133787,1.0941837434050687,0.39764218212008856,1.0481114776359748,0.4983089479591845,0.8689415307752646,0.2566418324756593,0.6250630448772297,46711.858159256255
t68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7262725122228169,1586.633835118011,0.17234912337529945,0.018136254251439877,0.017725801252312722,0.2251844323186852,0.09440664890524682,0.006252593847668759,0.005113348261273544,0.04253802242344433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1805.9999776129623,10571.786306136586,1.4883927106777868,3.4391704587099534,0.8231470605212162,6.403896045023428,2.223500052452595,0.3103620117585575,0.20312064495955842,0.18645586021548474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.846480135919847,0.29832197466317034,0.3516276466046916,0.9245462872124266,0.2905682416486219,0.9370877466838184,0.4033272145241602,0.785505105517222,0.1979167926056984,0.5679630087313511,13986.40948660285
t69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3391656019757729,0.0642272741779141,0.1228694991178402,0.562153277688928,0.09087484144380203,0.6643884619796591,0.20603445577643129,0.5642869254333858,0.059842901293798156,0.40814434058674026,3.0819875794742715
t70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017762752253158958,0.0008626585104311596,0.0008625051749513847,0.036864250551998566,0.0003661836949113562,0.0979710397105418,0.0023848732964901276,0.12087642896533672,0.0014640784892757058,0.05053361338607493,0.31396190700532767
t71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
