BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t103,22947.004463633068,470998.41473849304,-2283.4200276729925,57118.40336671112,-23299.333812457426,0.00031530732209940354,0.0,-1007.9634745051821,-118.10555895015275,-524355.0,45.31128860816522,61940.79668600576,-10857.87306997262,3306.7346883199525,-2718.3990612164007,0.0002929696414675233,0.0,-819.9624206583003,-26.608378585282832,-50870.0,13774.867754501578,118478.44143479494,-1067.1948978968633,9743.36824266944,-18076.911522111095,0.00029496645296771956,0.0,1827.9258951634824,-91.49718036486993,-124589.0
t104,181077.452892778,333671.9246740526,-2284.0199634107676,85427.35733367257,-18492.188980229414,0.00033181489082125573,0.0,-1009.3522286891499,-118.17404846278373,-578273.0,216.5719806128467,63500.91062363577,-10004.70263562512,6527.918044126126,-0.16815159576216293,0.0003084147369070199,0.0,-819.9224520576182,-26.607691417821634,-59394.0,10904.23698647086,119652.27204067471,-3209.0979648367947,12908.110124899198,-10146.22979866434,0.0003094641659282743,0.0,1829.2746807467681,-91.56635704496209,-131847.0
t105,608455.0016582254,211334.46347447837,-191410.78836354706,71410.6513625699,-112375.3420247335,0.00032678207676601413,0.0,-2649.788504805018,-118.1979163173105,-584646.0,657.5552855490212,88871.18114231096,-24993.293425407923,6582.307609727139,-7822.935190690295,0.0003060894767319276,0.0,819.789875587632,-26.605575659518124,-64087.99999999999,39470.1134612042,109383.07585678536,-163.62731215789094,16857.867850637518,-18757.836430544136,0.0003086303329438126,0.0,1829.998629217386,-91.59234065779238,-148528.0
t106,1.0286259280980189e6,167393.5771468919,-613874.1329624825,65776.7832198046,-75529.15045383932,0.00030508480269586166,0.0,-2649.8074219345053,-118.19791331085285,-569625.0,2273.137242318844,88871.08731731829,-29128.90683856666,6441.810464361221,-5379.332230217204,0.0002865576439950709,0.0,819.8093801210214,-26.605594250932263,-63871.0,42163.77239435982,107900.88678377803,-1066.1247429796008,27586.493448687997,-9315.433873038686,0.0002901707624789213,0.0,1829.9980418134835,-91.5923190599206,-169008.0
t107,1.3584991119716335e6,136795.26544955236,-942342.8477404539,65390.98399347429,-56167.66422673123,0.00030312168274316756,0.0,-2648.6820409157385,-118.16769090902143,-559408.0,4568.959719927862,88871.00563771775,-31918.096734072104,5625.852173776939,-4309.906724675157,0.00028543965030302575,0.0,819.7909389474733,-26.60526819636752,-63631.0,73942.61793437765,105589.89358201869,-9546.426912982746,28944.598147545126,-22729.011691429667,0.0002856675586564589,0.0,1828.8911019682653,-91.56242271265391,-177939.0
t108,1.5483455703565613e6,115340.71296940872,-1.1102473370946387e6,68627.29347436779,-62644.50729743997,0.0002842545302014347,0.0,-2648.5673995581474,-118.16527014548122,-556655.0,6065.506005911035,88870.88433868486,-32129.653281615945,5776.367930482498,-4688.291968326318,0.0002646203686970472,0.0,819.7920101979182,-26.60526954667344,-64688.0,118696.84714791202,105589.91802616284,-42391.2365341836,24375.255567419237,-33363.99983410287,0.00026590880849720964,0.0,1828.7753893602292,-91.56000059880778,-174644.0
t109,1.6264699822252295e6,104838.22978204685,-1.17733735800793e6,74300.32772474542,-67090.45231818146,0.0002838389064559719,0.0,-2648.5643685958566,-118.16529647266347,-558414.0,7477.022756263758,88870.700954133,-32455.867422000338,6448.936373010935,-5084.980173190079,0.00026452227849146627,0.0,819.7925489931522,-26.605271321103967,-66049.0,164286.78981626636,105589.95228278454,-99876.18480010446,22635.435873372135,-24887.2052044691,0.00026494453483588205,0.0,1828.771819602704,-91.5600251515595,-169486.0
t110,1.5733915359701093e6,106705.64306439244,-1.1225839134718892e6,74850.96524169775,-74350.50498378473,0.00028291900444166234,0.0,-2648.5607650693983,-118.1653112004477,-555247.0,7562.0506727043385,88870.36457741834,-31559.75647270585,7106.325685221016,-5855.171231738055,0.00026372839686731274,0.0,819.7918035088677,-26.60526772769517,-66917.0,196942.5798224991,105589.95412675568,-134037.0904012434,24432.954712929317,-24757.607416177714,0.00026376942066678766,0.0,1828.7689615605304,-91.56004347275254,-169908.0
t111,1.3412461278342835e6,125944.16009595545,-895385.1010461587,76900.28991392106,-90017.75056663471,0.0002835975432230504,0.0,-2648.5613077374883,-118.16517756176628,-555921.0,7323.9817715855215,88869.43318497729,-29903.882686836238,7076.834118264142,-7209.550322300638,0.0002636641553079758,0.0,819.7889589417741,-26.60525789260751,-66950.0,209430.55759060217,105589.95955019369,-143381.10265663444,26486.203562096227,-28379.830712370895,0.0002648616707662393,0.0,1828.7723487957142,-91.55991966915877,-171483.0
t112,997243.6249237678,157593.38592654126,-543238.785423469,91239.99037005877,-123100.4880801895,0.00028528563311639094,0.0,-2648.562902653934,-118.1650709217792,-576971.0,7085.894560107743,88086.41362076814,-26108.825530762075,7736.598864450067,-9743.261691612233,0.00026360568436824234,0.0,819.7852014585487,-26.6052576077954,-67850.0,200718.23793167816,105589.94825513063,-130302.02663162183,27623.78127543385,-32730.158956049778,0.000266664862060736,0.0,1828.777701195385,-91.5598133139838,-172637.0
t113,610498.4257241394,195508.54478531057,-105573.50668577208,115494.26447019522,-195645.98895086918,0.0002881529101737576,0.0,-2648.574663076113,-118.16494090788949,-617515.0,5266.261714365306,87843.57783100182,-12562.115141938444,10459.947229858328,-20518.84925147124,0.00026477172642598167,0.0,819.7826382315044,-26.60525440284279,-71282.0,172824.01973594396,105589.9156963081,-73089.47090986792,26757.465380888258,-61042.16248395083,0.0002695904279290892,0.0,1828.7920248446085,-91.5596865050467,-172777.0
t114,250845.12924889167,339769.6610099548,-4333.896015245799,158908.8534454116,-79924.34858540047,0.0002935518713840461,0.0,2649.7971468202145,-118.1965167019745,-667797.0,3020.666832115373,65809.9767887513,-9162.760235317823,17531.838637506717,-413.2156645539855,0.0002678010437086181,0.0,-819.8993978344745,-26.607198059859094,-75940.0,135946.70617284434,64277.08266656461,-18556.06496154239,35188.350785339964,-35076.587842575165,0.0002754943020734399,0.0,-1829.89774898574,-91.5893186421154,-179858.0
t115,37375.40793130452,548868.5420843892,-7086.1175245395225,154171.20791534788,-54716.70856209073,0.000304924119340246,0.0,-1694.3772604097362,-108.95486221478423,-676809.0,997.4146138197776,67228.09837362786,-8624.189369509035,20781.444558531053,-0.23650214594046906,0.00028232676172719527,0.0,-135.1561898256869,-17.37573734990229,-80230.0,87146.51059170002,105938.43510463714,-3209.2920154608237,46260.687878391334,-43201.296145809276,0.0002887347547896809,0.0,1829.5334502354233,-91.57912486488195,-194673.0
t116,9055.421230040041,595261.9889665304,-6921.215151208165,103761.99199913297,-68184.95364391898,0.00029729159767582694,0.0,-1559.2377562776728,-109.99591544067242,-631304.0,317.80934739118123,69196.9596838912,-7902.0955170476645,17497.34431816765,-0.26836909745987014,0.0002776686169016567,0.0,-270.33362311486974,-18.416089317032874,-78821.0,36430.39574710771,136135.290249994,-3209.324271746577,61467.07346717177,-20770.427004845038,0.0002853710743416502,0.0,1829.5713793925424,-91.57982612363953,-211791.0
t117,12954.008788343943,574938.1613573916,-4924.786562806189,72498.97301978763,-68120.72014891876,0.00029674552587790915,0.0,-1009.4602961442542,-118.17642709760278,-586218.0,79.00711831953325,70295.73042158084,-7477.285416397121,10998.091294509557,-299.0187175624003,0.00027730414572260155,0.0,-819.9174377776063,-26.607512057395816,-72750.0,18700.310849303143,163387.2583715637,-1108.003426288815,64464.92930425472,-24612.304178459224,0.0002874075125540708,0.0,1829.3777339218605,-91.56891504020697,-222570.0
t118,12951.597025714156,533894.3618871632,-3549.523254503423,54565.70033504927,-76563.54333040847,0.0002994089535538269,0.0,-1009.418288535294,-118.17464637587291,-520171.00000000006,53.05366429499037,69819.6967508878,-7652.606190258622,8278.680349170389,-1093.2978693655907,0.00028129831944438016,0.0,-819.919384406432,-26.607573390378885,-68559.0,18493.65114081319,169756.710601232,-1067.9811291181209,48278.42962004359,-28345.58109569952,0.0002888031654719218,0.0,1829.3376729417262,-91.56707298549404,-208853.0
t119,12973.63465098354,515090.4245401188,-6031.134550218124,41149.634078651674,-88365.03114102113,0.0002982709464430019,0.0,-1009.3550590748182,-118.17279099711767,-473690.0,45.78022761831988,80188.56991003444,-3942.114556861885,6407.749842180008,-17708.45540990203,0.0002824451280313514,0.0,-819.9226151596938,-26.607651812477148,-64144.99999999999,18489.46301839281,167778.69991408568,-1069.5732669633678,29797.687481146277,-31372.989944323483,0.0002889965825735599,0.0,1829.2776742345118,-91.56513918464051,-185361.0
t120,12977.448716335646,519033.404324569,-277.3951521390266,32670.67352268061,-121570.84988130652,0.000294784526247308,0.0,-1009.1210117067866,-118.16078604216365,-441706.0,45.464450813992286,79558.7253665355,-4146.807343678783,4485.111985761337,-20803.942237408803,0.000279995643144483,0.0,-819.9444333186459,-26.608040158067688,-58292.0,18493.49727865184,166444.91268705114,-1068.0270122690763,23737.480030472438,-35818.375944105195,0.0002867475601458713,0.0,1829.0654450254324,-91.55274588409597,-173527.0
t121,16459.775323268357,374491.40774939023,-0.33814866683755584,17971.19028085452,-53128.44027146054,0.0002510503447997268,0.0,230.519874315116,-56.11503976776,-355968.0,137.57433660347692,88870.97402002645,-18259.355690590397,2981.5986316288017,-19668.21927455958,0.0002380474588247303,0.0,-819.9637847029522,-26.608448515839306,-53216.0,27170.731620303806,128784.1462321145,-0.33726158324036143,21419.645868039584,-24412.12399651052,0.00024238845810557212,0.0,589.4439103878362,-29.5065912519207,-153522.0
t122,14514.24548249284,360357.2300231768,-0.4333020471901695,11999.622368613462,-45777.82136805851,0.0002507684873659119,0.0,241.71144776674646,-55.554884227860505,-341279.0,147.76617585144055,88870.81994822429,-29731.488568715107,1838.5541546632573,-10103.07960666308,0.000238316776189272,0.0,-819.9638651635652,-26.608449506658882,-50176.0,25135.04448307158,124980.6365205152,-0.49053577658650827,15179.958601273958,-26591.45526976463,0.00024249553410388722,0.0,578.2524173968186,-28.94643472120163,-139253.0
t123,14409.457693420707,348142.1108561184,-2261.6427939831397,9301.576972303817,-36443.45549305632,0.0002514628067095517,0.0,354.84632072333716,-49.89379245981527,-333453.0,146.92199261079907,88870.53901935651,-34344.90774970287,1171.2484221040859,-6592.226722349918,0.00023870868004937073,0.0,-819.9667070064453,-26.60846637993369,-48405.0,28059.947920379975,118161.38666684112,-1071.171397900198,11336.70652058429,-27053.704987978406,0.0002423918852534781,0.0,465.1203862831081,-23.285326079881585,-129875.0
t124,14145.82538751654,342883.7959076761,-2293.0288697823553,8742.234042804326,-28369.549456320237,0.0002503224984178354,0.0,399.3876055771867,-47.66485326599812,-335461.0,148.35462563633303,88869.78444173647,-36936.345997968616,633.4915900031967,-4513.709413990226,0.00023718947268722623,0.0,-819.9669885889817,-26.608466676203243,-47355.0,27597.573951042734,113698.01443935753,-1067.9235047165316,8194.22014174506,-25834.408240024557,0.0002406734164842465,0.0,420.579383011795,-21.05638658979488,-122987.0
t125,14494.029306725066,344944.4362677852,-2278.854856229241,8842.365118640422,-19080.025828793794,0.00025218173743332326,0.0,487.31407085826964,-43.264311362274306,-347366.0,149.2573665644255,88222.41023385787,-37327.79714076677,653.9053942775018,-3105.200907801578,0.000238351377843825,0.0,-819.9667321768477,-26.608425011111,-47746.0,25696.58527381303,111648.04707405521,-1067.8529339006436,7229.853081856567,-24245.629488386225,0.0002414366900171506,0.0,332.652661318578,-16.655886351163304,-119577.0
t126,15380.788195701085,358425.87919102673,-2259.9266275084574,15353.143380128418,-10007.005797337513,0.00025737319970836554,0.0,562.617542782613,-39.4961224124206,-377416.0,149.87048755674374,87842.12984278672,-35828.49119862339,589.7817598984776,-2211.715732438926,0.00024206155873624346,0.0,-819.966949962533,-26.608425836748413,-49695.0,22823.29808950745,110545.3792092006,-1067.7645073195076,6950.569115571454,-21156.943837632036,0.0002445275421754549,0.0,257.34940717992,-12.887696575672189,-118339.0
t127,35320.383659616025,365542.8551841875,-2265.260651558445,35693.12997107746,-5073.086743218197,0.00027189182605554256,0.0,638.6698075041447,-35.69148525050718,-429821.0,148.11004387296688,87842.65362994079,-32095.788741611465,1483.2653153399033,-2316.6629561421605,0.0002539483381548714,0.0,-819.9690543802606,-26.608476074328674,-54215.0,21844.119122708114,109489.46930663356,-1070.6365913780614,7779.198452517704,-17305.366771632438,0.0002562369921504359,0.0,181.2992468761159,-9.083009176178509,-120909.0
t128,187882.56318854765,291928.3612281802,-33393.60111098302,53815.12127470642,-27595.429574515907,0.0002661050496115985,0.0,-2649.816742672562,-118.19851702572251,-469869.0,218.62431501769296,87842.69973637916,-31101.55904662412,3619.5000825674933,-2653.4727137895275,0.00024968994213387546,0.0,819.8134917258385,-26.606099906426383,-58719.0,22419.095429924277,108663.98572830496,-1071.4858607989129,9439.077315273005,-13394.083685914322,0.0002523892284230968,0.0,1830.0032509467237,-91.59241711929613,-127795.0
t129,506814.5187824712,218839.23082046414,-232776.31006996223,54144.20501940315,-66337.63291794505,0.000286574581177894,0.0,-2649.8134159825804,-118.19849283730552,-477916.0,1885.024288533849,87842.80050667991,-31316.253075534587,6176.067775287418,-3949.844254868035,0.0002726092250904362,0.0,819.8105971477978,-26.606095256538183,-61431.0,26190.40818433939,108362.83665488454,-1071.5997330666119,15922.280299272197,-9214.33609058707,0.0002775332801705236,0.0,1830.0028188347826,-91.59239758076734,-141928.0
t130,824304.0139632969,181604.38927399574,-522595.32166623796,50949.56226119321,-51900.50344652196,0.00026228630814227025,0.0,-2648.9660907844795,-118.17454149404475,-479595.0,4400.587698310837,87842.34466702094,-31979.792698228604,6613.563767053059,-4164.9067219951785,0.00024341987920170678,0.0,819.809156185213,-26.606090025097416,-63505.0,57545.86404266941,105589.97213817702,-9139.917561595634,21853.08694939351,-17997.594273594827,0.00024629896541228374,0.0,1829.1569345992664,-91.56845146894733,-159589.0
t131,1.0904998782171218e6,148213.73974369207,-753289.8480675268,52948.19529799328,-46644.98425054866,0.00027172350026820975,0.0,-2648.80878117971,-118.17241660035826,-488960.0,6902.578581216755,87843.0784244337,-31952.850812469198,6196.622401671469,-4666.632434350537,0.00025369509785263514,0.0,819.8096867443071,-26.606087908124085,-65116.0,106924.43710884887,105590.02422611737,-43485.006186992985,24825.187162498896,-27185.0753056137,0.00025562803582870566,0.0,1828.9990944354029,-91.5663286922342,-168407.0
t132,1.2535514975858245e6,130232.04797833903,-883210.2404053173,59893.80052515844,-54942.04406485027,0.00026088043681435016,0.0,-2648.889214038449,-118.17264964015416,-502758.0,8122.356981493319,87843.27362433786,-30630.33408027324,6705.93494449683,-5556.435511894479,0.0002418746129716221,0.0,819.8099048802009,-26.606092197463973,-67278.0,158406.32293609998,104559.83468969428,-100608.62854174197,23819.914706658423,-21319.956763172726,0.00024617036777496487,0.0,1829.0793091582484,-91.56655744269018,-166595.0
t133,1.2821252670977926e6,120672.16139718478,-891694.9333375213,68634.94208669598,-58458.436320438945,0.00028301793923831553,0.0,-2648.8285704295026,-118.17262170551851,-518511.99999999994,7984.278771417301,87842.36238319079,-29080.92568439517,8052.313632682372,-6219.2343229067155,0.0002660069206002959,0.0,819.8110670623173,-26.606101790478437,-69372.0,196934.48236433993,102887.10711763726,-140391.80220770178,22361.38465133544,-19598.623164560115,0.00026904371631892123,0.0,1829.0175033671853,-91.56651991504008,-163930.0
t134,1.1615428906188328e6,126695.70937930612,-760003.3569262853,70472.40770364368,-69010.63451070907,0.00028300939774122144,0.0,-2648.8437556454173,-118.17277755558788,-526930.0,7876.452356010235,87842.25560540344,-26401.584194654843,9073.816271475027,-7514.1478698787905,0.00026608079486275724,0.0,819.8136920292261,-26.606114533507093,-71670.0,218861.40024746454,104288.9785254711,-161379.88617729684,24703.17521964117,-21339.13147045079,0.00026920999471397717,0.0,1829.030063616191,-91.56666302208079,-166872.0
t135,991024.2786689503,141002.65481489283,-573843.8246307215,73725.45968937529,-93043.54903856556,0.00027507278432587184,0.0,-2648.8469388726066,-118.17282514538383,-536098.0,8599.471433010172,87842.5799811145,-24047.96296729214,9196.710712178867,-9968.007992659042,0.00025539802988191486,0.0,819.8147085698971,-26.606118075373573,-72416.0,227398.27504714823,105590.034611458,-164903.60327607216,27529.756749960423,-26129.92888705264,0.00025755023979756977,0.0,1829.0322303027094,-91.56670707001025,-171222.0
t136,740492.1004581227,162707.62872944656,-249569.84263581768,87550.77297659189,-175475.63263987712,0.0002575144989902795,0.0,-2648.8554698802395,-118.17165728390003,-562938.0,8884.593416136677,87842.43400964775,-20574.45460198326,10034.921092587248,-13052.704572720691,0.0002383899151110383,0.0,819.8165556397897,-26.606126854126035,-73928.0,224275.80179820702,105590.02741276579,-152802.97609077487,29019.797364159887,-33674.12408531226,0.0002431343944850145,0.0,1829.0389142404495,-91.56553042977399,-174146.0
t137,461569.5011068135,212500.854013909,-61121.029138360216,121882.25851970943,-130541.57024508402,0.0002544075862580963,0.0,-2648.843404802526,-118.17108782067554,-601523.0,8079.22871306268,87841.3524919406,-7370.194163634432,13298.664799587334,-24542.26638337386,0.00023587606907960284,0.0,819.820261565037,-26.605936446404208,-78100.0,198625.71087960614,105590.01431986352,-93179.42764001977,28457.43338321583,-65520.18914591324,0.00024078587798984208,0.0,1829.0231432374887,-91.56515137427134,-175711.0
t138,223246.30337765723,346622.5871065669,-0.37049351009112846,156605.66040952544,-94347.93039481112,0.0002552026895888281,0.0,2649.950037106345,-118.20027879134074,-634658.0,5285.503812733653,67258.79194634102,-8633.961959385784,21377.944862365388,-1748.7071121718243,0.0002340474236071504,0.0,-819.9633927717205,-26.608370083382717,-82693.0,171835.13465537317,46935.860599042295,-33466.072163850506,37040.70152145481,-36969.04626934367,0.0002397974340075319,0.0,-1829.9866443346245,-91.59190870795803,-183455.0
t139,55103.913604139896,450812.3510047079,-3303.5582455186154,150823.77420384006,-43772.182128773966,0.00024131886302050006,0.0,2649.900479035291,-118.1991385379563,-612196.0,2155.552757643449,67880.33571319816,-8390.100815232188,24689.082981274052,-0.3178894126231403,0.000221964949881988,0.0,-819.9448922641675,-26.60805111882312,-85488.0,123481.84094878323,90636.24043880527,-13033.368704093384,48522.18320722879,-48537.3494173095,0.0002311408818783127,0.0,-1829.9555867711235,-91.59108741913319,-199148.0
t140,10853.963905075407,504346.36657616554,-2734.2007902420933,100565.26913208705,-51595.757511587406,0.00024029813066702842,0.0,-1009.4655233142511,-118.176006209777,-560308.0,150.84647363292882,68734.05939809505,-8049.139051934794,20311.238374357406,-0.4519912198275136,0.0002278517668881814,0.0,-819.9452606150766,-26.608148139100265,-80300.0,63103.39895697552,115045.8324981021,-1066.8613636936386,64883.387820545846,-28432.60104283881,0.00023389958276509294,0.0,1829.4107839293276,-91.56785807067675,-215271.0
t141,10393.59512566538,493392.0848452456,-2.050174055130715,70542.75968358098,-51331.25138849738,0.00023109478289118525,0.0,-1008.9856066045235,-118.15269235355761,-521868.00000000006,149.61510091968916,70146.31610230656,-7515.847386712515,13172.752366627603,-1678.2664295700774,0.00021676719905724538,0.0,-819.9615818299541,-26.60836183337548,-73428.0,25274.355938235854,143097.01006058685,-0.7206775749570036,69481.90904447802,-20413.957423659842,0.00023048686244518595,0.0,1828.9471884344778,-91.54433052018214,-219176.0
t142,13390.955602986523,462815.2018451689,-1292.3672476114314,52709.691454164335,-56403.56434405665,0.000230721440007018,0.0,-1008.7751694118173,-118.1423497275012,-470093.0,146.84300004031343,69412.69391611703,-7819.43223970783,10067.406236088067,-2383.939557376024,0.00021623735357904705,0.0,-819.9631503541815,-26.608393125381756,-68577.0,22014.92018088795,147569.34565763804,-0.9610362245356643,49899.944279326584,-23419.453641398908,0.00022575786816827573,0.0,1828.7383197659988,-91.53395660211943,-197801.0
t143,13390.712210639038,434713.35341675807,-2240.180773435508,37297.236744163114,-60219.51624794863,0.00023194653858987565,0.0,-1008.4778162283872,-118.1277408710439,-421815.0,47.3641377968202,84354.4676239831,-3053.671481912244,6659.115282506974,-23724.70207908783,0.00021650376433788178,0.0,-819.9652459741241,-26.60842652036968,-63436.0,22014.624590122345,146203.1166550072,-500.9192202795002,31648.58488351817,-24745.330851120812,0.00022398008388357118,0.0,1828.443062202511,-91.51931435067422,-176357.0
t144,13390.26689972724,413515.26986555255,-130.1603992017582,26472.20723619821,-67436.58236948686,0.00022679808906463954,0.0,-1007.902416889415,-118.09901915138671,-384685.0,47.5064127685933,87325.9592960711,-4852.243703507415,4281.055746833924,-28543.70414633596,0.00021474917220470235,0.0,-819.9653670139603,-26.608425038502908,-57412.0,22014.139299273294,144222.3754169778,-80.34986716114905,26218.262126562982,-29225.804356335444,0.00021999514420786742,0.0,1827.8677839033753,-91.4905941128838,-164885.0
t145,13695.344899760945,395188.58395538677,-0.17902128261224864,19602.830593262544,-62477.66966892394,0.00014916778652093588,0.0,-1006.8641463812336,-118.04672871973386,-364884.0,188.63874373707634,88868.52277966037,-12377.309699335265,3322.39377323186,-25257.65504396587,0.0001360785551744365,0.0,-819.9819610781645,-26.60871621157675,-53898.0,31905.208935876344,117347.87790155313,-0.16630858110873298,21002.35574207246,-26676.68448598316,0.00014356799426656946,0.0,1826.8461074593981,-91.43801250815712,-145314.0
t146,11471.183193073632,373925.11154228455,-0.19144800933998082,14797.914480807478,-48198.14884386486,0.00015494537945029608,0.0,-1006.8241880212312,-118.04486607592263,-350871.0,163.87785909945129,88417.74483511866,-26321.935006566586,2029.9085005538627,-12248.004349579584,0.00014205166992817045,0.0,-819.9832371911222,-26.608732539754445,-51195.0,31418.419573664927,116871.36994030657,-0.18254147430240408,14787.277077170944,-32899.25546505643,0.00014694307160289163,0.0,1826.8074252123533,-91.43613353616819,-131913.0
t147,10450.59492053394,360871.301960473,-0.2321939543641457,10858.862725561808,-38749.681419064014,0.0001476352921802295,0.0,-1006.8021070451824,-118.04399676153093,-342306.0,135.96062606503907,87845.81590870046,-31646.4856173948,1376.4965899924691,-7322.195431002527,0.00013421685626833197,0.0,-819.9834654569432,-26.608732287454366,-49543.0,32820.33087406105,116002.56709689813,-0.23841163109052238,11005.641630126915,-38848.651614185655,0.0001405372459500111,0.0,1826.785572502126,-91.43526447407658,-122715.0
t148,9836.823625564339,353715.20772884804,-0.3379226113978538,10287.389167780588,-29526.322850872708,0.00014163809919250686,0.0,-1006.7194533548504,-118.04040996405267,-343188.0,102.30062595869977,87860.57080711884,-34223.616161950595,880.873274064727,-5276.536305734567,0.00012460935639676632,0.0,-819.9836294379967,-26.60871903772126,-48497.0,27193.148346497404,112828.54055128981,-848.6079049693369,8411.55996877005,-32095.91245963101,0.0001327399870289973,0.0,1826.7030827928472,-91.43169092633141,-117224.0
t149,26520.85870385548,342146.707070371,-2320.579893628221,10326.651318777103,-23149.457734372347,0.00014138795014209725,0.0,332.8211584482921,-51.0007390378459,-353806.0,408.18358317609733,87844.1574605658,-35658.80774428722,938.8011496902755,-3634.7419288022957,0.00012381396640207947,0.0,-819.9838990985224,-26.608724955779387,-49051.0,25252.19446408019,112167.72715984647,-1067.0668479867747,7077.082286875991,-29822.707894804968,0.00013162524921804834,0.0,487.1627406502303,-24.392014082066513,-114070.0
t150,11358.34625197713,362320.19740056,-2321.224715359195,17042.988937396214,-8421.12407097169,0.00014459885690159323,0.0,2229.998512883993,-97.18243893566165,-382112.0,54.033061302072056,87835.9663335355,-33554.65430424689,912.9166151849893,-2667.668873722612,0.00012582284856190896,0.0,-819.9842038389116,-26.608732516560792,-51734.0,25252.548889446472,106657.5175261207,-1065.7890244403302,6554.842959344494,-23273.532441847474,0.00013309066937994081,0.0,-1410.0143090450815,-70.57370641910086,-112645.0
t151,85685.96335698638,323521.32360107434,-2272.654785926308,38173.14109606836,-13938.55194725495,0.00014863122289029428,0.0,2649.9793042523015,-118.20075802126247,-433701.0,47.81936650420628,85056.1471179923,-25215.97375057587,1827.4430808160262,-2415.8429822574785,0.00013342008772459046,0.0,-819.9842237932188,-26.608727525275018,-58453.0,25299.05701100766,106643.29920939569,-4685.751621755294,7326.993182850304,-17295.01078426084,0.00013785030994926972,0.0,-1829.9950804590828,-91.59203049598744,-115367.0
t152,333337.39615440095,257842.40320083432,-100070.07788387105,50665.467886060935,-63356.13644414317,0.00014331048304238298,0.0,-2649.8545008297324,-118.1985294520397,-475651.0,684.113878174149,88871.0937138313,-28805.881150732264,4108.502567259216,-3194.112007042852,0.0001312596582751241,0.0,819.8902335890325,-26.607352058614918,-62457.0,25239.122875679557,106425.64172217161,-5910.579409818324,8547.53674555926,-13964.095134274157,0.00013558314883532145,0.0,1829.9642672406997,-91.59117739342477,-122076.0
t153,685747.3451969648,209769.75472733163,-411420.3292239513,59433.34765514856,-49751.07393529551,0.00014297008070996724,0.0,-2649.84614654941,-118.19839152354875,-491011.0,4292.569573409674,88870.55958383372,-32180.454852989973,6538.75215713925,-4135.712401881544,0.000131693224990833,0.0,819.8931787452115,-26.607350354402122,-64179.0,32123.434837267163,105590.89237312914,-7775.493541724444,14205.501674512723,-10630.697383800323,0.0001362367262794916,0.0,1829.9529678041986,-91.59104116914662,-135252.0
t154,1.0080122142474689e6,169560.25766892568,-687646.4943670062,55748.05902252173,-48671.50662689823,0.00014091995753572168,0.0,-2649.3454284005006,-118.18463067978455,-494235.0,8445.357323338478,88770.16900560806,-34561.45911173299,6847.82740999662,-4543.179619302838,0.00013003035239583446,0.0,819.892215767496,-26.60732891431323,-65752.0,57105.556621741314,105590.19404502498,-10512.841380345544,18379.300759761194,-21853.08606965958,0.00013520100004301742,0.0,1829.4532126330046,-91.5773017654713,-150447.0
t155,1.259477055617774e6,138721.7241531746,-902493.1057894997,57717.976911135185,-46380.141342663344,0.00014524423229473582,0.0,-2649.3253829838063,-118.18428626336669,-504276.0,11790.576430289604,87864.30989222924,-35646.91765657792,6260.243457332377,-4595.495799004934,0.0001283357992594611,0.0,819.8909286808894,-26.607356216083172,-66466.0,101572.70764067146,105590.1757681981,-53726.63645761104,23070.1835270586,-19513.28811609868,0.0001370416789027466,0.0,1829.434454302917,-91.57693004728351,-158731.0
t156,1.420621831305582e6,119079.05496601331,-1.0239402356846735e6,65478.66035398239,-56030.801903329666,0.00014386734008359087,0.0,-2649.3248725171757,-118.18428581981499,-522441.00000000006,14118.384606938722,87843.00901032971,-35869.7110005515,6789.95365469516,-5584.920054246443,0.0001273787073507892,0.0,819.8910360626171,-26.60735639584783,-68090.0,161116.9482811333,104042.38427705302,-112179.46321982816,22641.900770118616,-18588.62712820396,0.00013588950745640495,0.0,1829.4338364545586,-91.57692942396717,-158771.0
t157,1.4702567504804728e6,110118.49512205496,-1.0494043613722369e6,74620.5371499808,-62748.917746280466,0.00014936182455810082,0.0,-2649.3194306809114,-118.18432858305242,-540075.0,15374.449135023928,87843.7937607732,-34649.21840120915,8112.170583482207,-6677.476685668748,0.0001355470615206957,0.0,819.8888334844487,-26.607347608916555,-70797.0,212086.64471326236,105590.17239921688,-165103.83122528484,21483.39778445738,-18864.237406978074,0.0001413664187996858,0.0,1829.430597196463,-91.57698097413586,-156930.0
t158,1.4560718133314676e6,108698.96213396829,-1.0158888449971606e6,76609.92579263354,-73057.31798651723,0.00015018217397609585,0.0,-2649.353640600567,-118.18475985081831,-549667.0,15697.571081622902,87842.98685312372,-31490.917870868812,9141.669045660716,-8028.591358802858,0.0001365114233476258,0.0,819.8894749355242,-26.60734992467139,-73956.0,232974.27537357216,105590.17401961339,-182822.09264808154,24047.62031826087,-20930.86393971339,0.00014227201035694776,0.0,1829.4641656650429,-91.57740992614691,-160597.0
