Time_Index,EIC_utilitypv_class1_moderate_0,EIC_utilitypv_class1_moderate_1,EIC_utilitypv_class1_moderate_2,EIC_utilitypv_class1_moderate_3,EIC_utilitypv_class1_moderate_4,EIC_utilitypv_class1_moderate_5,EIC_utilitypv_class1_moderate_6,EIC_utilitypv_class1_moderate_7,EIC_utilitypv_class1_moderate_8,EIC_utilitypv_class1_moderate_9,TRE_utilitypv_class1_moderate_0,TRE_utilitypv_class1_moderate_1,TRE_utilitypv_class1_moderate_2,TRE_utilitypv_class1_moderate_3,TRE_utilitypv_class1_moderate_4,TRE_utilitypv_class1_moderate_5,TRE_utilitypv_class1_moderate_6,TRE_utilitypv_class1_moderate_7,TRE_utilitypv_class1_moderate_8,TRE_utilitypv_class1_moderate_9,WECC_utilitypv_class1_moderate_0,WECC_utilitypv_class1_moderate_1,WECC_utilitypv_class1_moderate_2,WECC_utilitypv_class1_moderate_3,WECC_utilitypv_class1_moderate_4,WECC_utilitypv_class1_moderate_5,WECC_utilitypv_class1_moderate_6,WECC_utilitypv_class1_moderate_7,WECC_utilitypv_class1_moderate_8,WECC_utilitypv_class1_moderate_9
216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,0.0,0.002,0.0,0.008,0.008,0.0,0.0,0.025,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,0.059,0.138,0.09,0.183,0.169,0.0,0.091,0.18,0.151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,0.21,0.389,0.289,0.427,0.417,0.134,0.293,0.405,0.368,0.212,0.012,0.0,0.015,0.002,0.016,0.0,0.0,0.027,0.013,0.033,0.026,0.176,0.098,0.0,0.122,0.0,0.058,0.0,0.17,0.0
225,0.36,0.568,0.46,0.595,0.587,0.295,0.463,0.563,0.537,0.45,0.248,0.096,0.254,0.129,0.259,0.097,0.171,0.292,0.25,0.316,0.257,0.475,0.374,0.184,0.412,0.108,0.363,0.075,0.438,0.099
226,0.482,0.656,0.592,0.668,0.664,0.465,0.56,0.647,0.609,0.592,0.419,0.25,0.452,0.289,0.45,0.269,0.351,0.505,0.447,0.502,0.505,0.681,0.603,0.406,0.632,0.314,0.597,0.283,0.656,0.315
227,0.587,0.701,0.665,0.702,0.691,0.586,0.601,0.685,0.636,0.671,0.495,0.404,0.565,0.472,0.565,0.496,0.545,0.613,0.599,0.622,0.674,0.784,0.728,0.506,0.753,0.456,0.738,0.49,0.763,0.496
228,0.645,0.723,0.703,0.719,0.697,0.654,0.63,0.711,0.658,0.725,0.571,0.562,0.614,0.61,0.611,0.679,0.645,0.656,0.645,0.678,0.764,0.82,0.776,0.576,0.802,0.564,0.797,0.599,0.812,0.563
229,0.682,0.729,0.722,0.728,0.702,0.707,0.656,0.72,0.676,0.759,0.625,0.679,0.631,0.711,0.637,0.741,0.69,0.682,0.724,0.705,0.793,0.835,0.804,0.619,0.82,0.624,0.822,0.646,0.835,0.621
230,0.705,0.724,0.717,0.721,0.705,0.721,0.672,0.716,0.691,0.779,0.667,0.723,0.659,0.73,0.656,0.756,0.726,0.674,0.768,0.723,0.811,0.835,0.819,0.643,0.824,0.654,0.834,0.665,0.834,0.648
231,0.715,0.712,0.717,0.718,0.702,0.725,0.684,0.7,0.696,0.777,0.687,0.711,0.671,0.74,0.663,0.763,0.733,0.656,0.78,0.712,0.812,0.824,0.819,0.671,0.814,0.663,0.83,0.673,0.806,0.657
232,0.709,0.692,0.711,0.705,0.696,0.719,0.685,0.68,0.676,0.774,0.684,0.689,0.673,0.725,0.65,0.754,0.725,0.625,0.756,0.667,0.818,0.833,0.832,0.663,0.812,0.657,0.826,0.671,0.783,0.65
233,0.696,0.654,0.698,0.674,0.675,0.702,0.675,0.659,0.643,0.745,0.654,0.661,0.648,0.693,0.635,0.721,0.706,0.589,0.733,0.616,0.823,0.809,0.831,0.647,0.808,0.656,0.827,0.667,0.761,0.642
234,0.673,0.581,0.67,0.61,0.63,0.672,0.642,0.608,0.586,0.704,0.615,0.638,0.613,0.655,0.596,0.688,0.674,0.543,0.707,0.554,0.814,0.775,0.812,0.649,0.776,0.646,0.808,0.674,0.711,0.626
235,0.601,0.441,0.599,0.476,0.524,0.606,0.569,0.466,0.456,0.631,0.524,0.551,0.515,0.56,0.5,0.604,0.589,0.45,0.633,0.445,0.797,0.739,0.775,0.672,0.731,0.634,0.779,0.658,0.646,0.616
236,0.433,0.233,0.431,0.264,0.33,0.448,0.402,0.236,0.25,0.471,0.316,0.353,0.321,0.37,0.318,0.415,0.398,0.282,0.417,0.295,0.739,0.648,0.69,0.66,0.625,0.634,0.736,0.64,0.558,0.616
237,0.149,0.009,0.137,0.03,0.074,0.189,0.144,0.017,0.036,0.223,0.06,0.092,0.046,0.11,0.047,0.136,0.128,0.038,0.16,0.042,0.564,0.472,0.507,0.607,0.478,0.607,0.607,0.634,0.429,0.55
238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306,0.228,0.245,0.448,0.227,0.505,0.391,0.539,0.242,0.469
239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.051,0.018,0.241,0.018,0.316,0.081,0.331,0.063,0.281
240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,0.0,0.011,0.0,0.011,0.008,0.0,0.0,0.032,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,0.05,0.166,0.062,0.204,0.146,0.0,0.052,0.196,0.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,0.214,0.41,0.259,0.428,0.381,0.177,0.307,0.411,0.422,0.26,0.03,0.073,0.061,0.05,0.059,0.034,0.027,0.043,0.026,0.023,0.023,0.183,0.083,0.033,0.096,0.0,0.033,0.0,0.153,0.0
249,0.465,0.574,0.49,0.577,0.545,0.432,0.51,0.562,0.564,0.495,0.233,0.307,0.294,0.288,0.3,0.271,0.27,0.309,0.271,0.31,0.314,0.479,0.383,0.278,0.392,0.164,0.358,0.2,0.424,0.123
250,0.613,0.657,0.633,0.643,0.631,0.604,0.614,0.635,0.637,0.64,0.402,0.51,0.47,0.455,0.473,0.494,0.474,0.466,0.475,0.476,0.563,0.686,0.615,0.477,0.613,0.373,0.601,0.409,0.649,0.334
251,0.691,0.681,0.699,0.666,0.666,0.688,0.663,0.658,0.66,0.684,0.544,0.612,0.588,0.584,0.596,0.602,0.58,0.593,0.596,0.601,0.723,0.777,0.75,0.599,0.74,0.508,0.742,0.549,0.766,0.45
252,0.723,0.699,0.73,0.679,0.682,0.724,0.688,0.673,0.664,0.713,0.59,0.665,0.644,0.648,0.652,0.668,0.643,0.641,0.685,0.659,0.797,0.817,0.808,0.69,0.792,0.584,0.802,0.595,0.82,0.537
253,0.747,0.706,0.746,0.688,0.697,0.74,0.705,0.68,0.668,0.725,0.643,0.703,0.649,0.696,0.68,0.709,0.701,0.685,0.729,0.708,0.816,0.838,0.828,0.698,0.813,0.628,0.823,0.628,0.838,0.538
254,0.755,0.705,0.751,0.688,0.696,0.749,0.703,0.671,0.664,0.726,0.667,0.727,0.684,0.72,0.709,0.733,0.728,0.707,0.758,0.727,0.828,0.846,0.837,0.718,0.824,0.65,0.833,0.67,0.844,0.559
255,0.762,0.692,0.759,0.671,0.693,0.746,0.703,0.659,0.659,0.717,0.668,0.756,0.687,0.748,0.706,0.762,0.732,0.716,0.737,0.736,0.822,0.834,0.831,0.734,0.816,0.689,0.824,0.724,0.829,0.581
256,0.749,0.661,0.747,0.645,0.676,0.732,0.686,0.631,0.64,0.698,0.65,0.748,0.677,0.746,0.686,0.757,0.724,0.704,0.718,0.713,0.825,0.833,0.837,0.737,0.81,0.71,0.814,0.745,0.825,0.602
257,0.723,0.624,0.726,0.609,0.641,0.704,0.664,0.589,0.607,0.666,0.627,0.728,0.644,0.722,0.66,0.733,0.689,0.683,0.692,0.681,0.839,0.832,0.842,0.704,0.796,0.722,0.816,0.744,0.814,0.591
258,0.677,0.545,0.685,0.535,0.585,0.672,0.624,0.499,0.546,0.596,0.582,0.682,0.611,0.669,0.636,0.668,0.638,0.655,0.474,0.632,0.814,0.783,0.805,0.662,0.702,0.693,0.767,0.719,0.761,0.557
259,0.596,0.4,0.601,0.391,0.46,0.544,0.51,0.343,0.413,0.431,0.516,0.581,0.529,0.574,0.541,0.576,0.568,0.55,0.351,0.52,0.793,0.726,0.756,0.592,0.632,0.68,0.732,0.683,0.683,0.582
260,0.408,0.194,0.381,0.195,0.276,0.294,0.324,0.162,0.225,0.203,0.348,0.385,0.35,0.391,0.36,0.408,0.376,0.358,0.212,0.347,0.716,0.629,0.665,0.549,0.546,0.66,0.667,0.665,0.558,0.581
261,0.11,0.006,0.094,0.003,0.051,0.081,0.082,0.01,0.036,0.034,0.076,0.119,0.065,0.12,0.064,0.122,0.077,0.056,0.033,0.073,0.538,0.466,0.497,0.444,0.417,0.598,0.541,0.634,0.388,0.583
262,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.289,0.241,0.249,0.323,0.223,0.462,0.339,0.496,0.216,0.476
263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.039,0.017,0.148,0.018,0.256,0.053,0.271,0.04,0.289
264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,0.0,0.004,0.0,0.002,0.001,0.0,0.0,0.004,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,0.032,0.129,0.042,0.139,0.098,0.0,0.034,0.124,0.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,0.287,0.372,0.306,0.372,0.357,0.251,0.295,0.366,0.339,0.281,0.029,0.086,0.048,0.077,0.046,0.056,0.061,0.041,0.082,0.035,0.025,0.173,0.101,0.014,0.124,0.0,0.044,0.0,0.158,0.0
273,0.525,0.553,0.536,0.544,0.54,0.501,0.506,0.536,0.508,0.547,0.285,0.358,0.288,0.346,0.29,0.361,0.319,0.303,0.383,0.291,0.314,0.47,0.401,0.195,0.429,0.049,0.365,0.05,0.441,0.009
274,0.662,0.645,0.66,0.639,0.634,0.646,0.631,0.623,0.607,0.683,0.472,0.508,0.458,0.514,0.466,0.531,0.5,0.481,0.573,0.48,0.559,0.663,0.623,0.371,0.644,0.249,0.606,0.266,0.652,0.16
275,0.714,0.685,0.708,0.687,0.685,0.703,0.688,0.661,0.66,0.73,0.577,0.618,0.559,0.632,0.544,0.647,0.616,0.562,0.683,0.584,0.716,0.767,0.754,0.496,0.764,0.39,0.744,0.408,0.758,0.364
276,0.739,0.703,0.736,0.709,0.707,0.731,0.718,0.687,0.694,0.752,0.638,0.679,0.584,0.69,0.577,0.701,0.68,0.575,0.729,0.633,0.789,0.812,0.808,0.555,0.81,0.487,0.803,0.518,0.81,0.445
277,0.755,0.71,0.753,0.715,0.714,0.757,0.734,0.701,0.707,0.773,0.646,0.717,0.581,0.729,0.596,0.735,0.717,0.556,0.763,0.636,0.807,0.825,0.823,0.587,0.826,0.56,0.822,0.572,0.831,0.489
278,0.766,0.709,0.757,0.713,0.713,0.77,0.739,0.704,0.704,0.78,0.62,0.735,0.582,0.742,0.584,0.75,0.741,0.558,0.791,0.63,0.82,0.83,0.831,0.602,0.83,0.595,0.829,0.604,0.835,0.569
279,0.764,0.697,0.754,0.702,0.706,0.767,0.734,0.694,0.696,0.78,0.605,0.728,0.521,0.718,0.54,0.751,0.742,0.554,0.793,0.587,0.82,0.82,0.828,0.612,0.823,0.617,0.828,0.617,0.829,0.593
280,0.752,0.672,0.744,0.681,0.688,0.754,0.718,0.669,0.675,0.773,0.529,0.675,0.465,0.672,0.48,0.737,0.729,0.483,0.787,0.548,0.828,0.83,0.838,0.63,0.831,0.63,0.83,0.626,0.833,0.627
281,0.728,0.637,0.72,0.646,0.659,0.729,0.689,0.636,0.647,0.751,0.435,0.576,0.41,0.628,0.429,0.708,0.7,0.415,0.759,0.52,0.837,0.823,0.841,0.612,0.831,0.619,0.833,0.623,0.834,0.63
282,0.694,0.577,0.686,0.589,0.609,0.694,0.651,0.575,0.589,0.719,0.36,0.501,0.342,0.545,0.361,0.664,0.648,0.366,0.723,0.461,0.825,0.814,0.827,0.611,0.805,0.608,0.816,0.615,0.813,0.629
283,0.615,0.432,0.605,0.452,0.5,0.622,0.57,0.432,0.457,0.654,0.253,0.409,0.241,0.448,0.267,0.575,0.558,0.267,0.651,0.364,0.807,0.781,0.802,0.605,0.77,0.591,0.79,0.604,0.741,0.615
284,0.441,0.212,0.421,0.234,0.298,0.452,0.395,0.197,0.237,0.496,0.117,0.267,0.118,0.29,0.145,0.403,0.383,0.125,0.485,0.206,0.747,0.693,0.727,0.572,0.689,0.576,0.738,0.577,0.648,0.598
285,0.162,0.004,0.134,0.015,0.044,0.203,0.131,0.007,0.046,0.257,0.007,0.058,0.01,0.083,0.02,0.146,0.137,0.004,0.228,0.016,0.582,0.523,0.552,0.533,0.516,0.552,0.61,0.537,0.49,0.546
286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.334,0.265,0.292,0.423,0.258,0.477,0.4,0.432,0.262,0.466
287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.053,0.021,0.234,0.022,0.292,0.094,0.264,0.075,0.298
288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,0.011,0.133,0.019,0.172,0.123,0.0,0.039,0.171,0.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,0.254,0.392,0.272,0.423,0.389,0.225,0.252,0.437,0.375,0.117,0.079,0.118,0.086,0.105,0.089,0.094,0.08,0.093,0.074,0.091,0.019,0.138,0.076,0.009,0.085,0.0,0.026,0.0,0.112,0.0
297,0.498,0.575,0.509,0.583,0.571,0.489,0.451,0.614,0.549,0.386,0.377,0.412,0.385,0.405,0.39,0.397,0.387,0.381,0.396,0.392,0.232,0.424,0.344,0.118,0.376,0.016,0.314,0.005,0.367,0.008
298,0.648,0.67,0.647,0.658,0.65,0.672,0.564,0.697,0.648,0.554,0.562,0.606,0.564,0.604,0.56,0.602,0.601,0.533,0.614,0.577,0.49,0.627,0.578,0.303,0.605,0.163,0.543,0.18,0.599,0.181
299,0.668,0.663,0.66,0.644,0.625,0.688,0.559,0.682,0.637,0.59,0.639,0.676,0.621,0.679,0.613,0.683,0.682,0.597,0.696,0.652,0.631,0.678,0.669,0.47,0.676,0.51,0.638,0.488,0.664,0.533
300,0.728,0.718,0.71,0.711,0.683,0.751,0.619,0.73,0.688,0.633,0.674,0.739,0.646,0.743,0.644,0.75,0.749,0.631,0.768,0.704,0.738,0.779,0.78,0.511,0.788,0.436,0.757,0.449,0.775,0.484
301,0.743,0.723,0.722,0.71,0.685,0.751,0.639,0.729,0.697,0.645,0.685,0.748,0.635,0.755,0.659,0.766,0.766,0.668,0.786,0.721,0.767,0.796,0.793,0.574,0.8,0.49,0.781,0.482,0.798,0.53
302,0.745,0.714,0.715,0.692,0.683,0.736,0.649,0.725,0.706,0.682,0.655,0.753,0.623,0.761,0.678,0.767,0.771,0.704,0.787,0.727,0.78,0.785,0.8,0.605,0.806,0.53,0.79,0.523,0.805,0.536
303,0.734,0.704,0.699,0.685,0.674,0.736,0.65,0.71,0.696,0.694,0.617,0.747,0.616,0.752,0.672,0.752,0.756,0.701,0.77,0.724,0.79,0.773,0.794,0.594,0.796,0.557,0.787,0.548,0.796,0.554
304,0.705,0.675,0.689,0.638,0.662,0.736,0.639,0.696,0.68,0.697,0.594,0.713,0.596,0.72,0.647,0.739,0.749,0.667,0.766,0.709,0.786,0.755,0.782,0.596,0.788,0.541,0.778,0.55,0.785,0.548
305,0.682,0.603,0.68,0.574,0.626,0.722,0.617,0.655,0.654,0.676,0.582,0.663,0.572,0.683,0.634,0.718,0.733,0.646,0.754,0.67,0.775,0.717,0.76,0.586,0.774,0.528,0.767,0.535,0.756,0.533
306,0.657,0.532,0.663,0.493,0.57,0.706,0.603,0.56,0.594,0.67,0.545,0.646,0.538,0.644,0.605,0.671,0.714,0.622,0.731,0.615,0.743,0.65,0.714,0.581,0.728,0.502,0.732,0.511,0.695,0.508
307,0.594,0.403,0.597,0.381,0.468,0.639,0.509,0.393,0.421,0.621,0.486,0.581,0.465,0.576,0.512,0.596,0.635,0.523,0.675,0.516,0.707,0.517,0.644,0.561,0.654,0.477,0.698,0.475,0.632,0.483
308,0.423,0.191,0.421,0.187,0.276,0.473,0.329,0.173,0.205,0.476,0.319,0.409,0.283,0.411,0.333,0.43,0.463,0.336,0.518,0.369,0.642,0.409,0.565,0.545,0.555,0.466,0.633,0.437,0.536,0.44
309,0.159,0.012,0.147,0.016,0.044,0.22,0.102,0.014,0.028,0.242,0.071,0.149,0.054,0.156,0.073,0.175,0.195,0.067,0.254,0.092,0.475,0.3,0.41,0.489,0.4,0.376,0.517,0.363,0.364,0.366
310,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.241,0.146,0.199,0.345,0.196,0.201,0.336,0.242,0.179,0.223
311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.033,0.02,0.155,0.02,0.06,0.074,0.084,0.045,0.084
312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,0.0,0.005,0.0,0.003,0.002,0.0,0.0,0.009,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,0.017,0.085,0.023,0.096,0.061,0.0,0.009,0.119,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,0.217,0.318,0.247,0.322,0.316,0.18,0.226,0.358,0.345,0.185,0.055,0.081,0.071,0.058,0.07,0.019,0.017,0.07,0.0,0.067,0.003,0.009,0.008,0.016,0.012,0.0,0.004,0.0,0.009,0.0
321,0.463,0.498,0.488,0.493,0.498,0.456,0.427,0.521,0.507,0.446,0.349,0.391,0.348,0.371,0.345,0.346,0.286,0.348,0.299,0.306,0.161,0.276,0.188,0.302,0.183,0.225,0.139,0.199,0.16,0.213
322,0.617,0.598,0.627,0.585,0.602,0.624,0.55,0.604,0.597,0.624,0.541,0.589,0.552,0.577,0.541,0.559,0.508,0.542,0.489,0.516,0.445,0.489,0.44,0.539,0.414,0.497,0.356,0.488,0.369,0.497
323,0.675,0.64,0.679,0.631,0.639,0.685,0.606,0.641,0.641,0.684,0.654,0.687,0.649,0.678,0.631,0.662,0.615,0.644,0.576,0.648,0.617,0.579,0.598,0.649,0.562,0.67,0.497,0.666,0.495,0.671
324,0.711,0.667,0.71,0.654,0.664,0.721,0.655,0.674,0.677,0.717,0.707,0.73,0.699,0.717,0.694,0.706,0.679,0.696,0.647,0.71,0.701,0.652,0.686,0.7,0.655,0.738,0.593,0.74,0.602,0.737
325,0.725,0.679,0.723,0.669,0.679,0.734,0.68,0.687,0.691,0.733,0.73,0.752,0.727,0.743,0.725,0.731,0.711,0.719,0.711,0.738,0.727,0.69,0.714,0.725,0.697,0.766,0.644,0.766,0.671,0.765
