BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t139,55103.74666937753,450630.678106957,-3272.765368923777,150958.240095094,-43755.63135469124,0.00013972920970827313,0.0,2649.9307463322857,-118.1990227869577,-612196.0,2155.776267142078,67851.7911067324,-8361.95847130489,24689.174133094417,-0.20957960293038122,0.00012906183775906292,0.0,-819.965196309023,-26.608374214538824,-85488.0,123481.82062080769,90615.71300066957,-13012.902539098199,48494.31250290392,-48509.38750369027,0.00013401661211500765,0.0,-1829.9655500232627,-91.59064857241887,-199148.0
t140,10853.765699250249,503543.50182560587,-2739.675997819625,100762.25666370736,-50983.96326326778,0.0001391633244648272,0.0,-1009.6988060126124,-118.18624830794651,-560308.0,150.6550474717313,68697.92842329142,-8013.06838790483,20311.34455096982,-0.2865210786000556,0.00013244977083127943,0.0,-819.9648073934857,-26.6084254616729,-80300.0,63103.19819998912,115500.45388023205,-1073.834385763073,64784.751385029536,-28781.654989664414,0.00013566962435363497,0.0,1829.663613406098,-91.5778228462736,-215271.0
t141,10401.172693878669,492988.7976558154,-0.9461149986133773,70708.42074041204,-51101.89734773475,0.00013400411383616677,0.0,-1009.3770327744483,-118.17071499822556,-521868.00000000006,149.69809684520231,70116.24383908192,-7486.543143037417,13173.133450231424,-1677.9478304409333,0.0001261691509639834,0.0,-819.9759442554976,-26.60857964567485,-73428.0,25273.585258777177,143165.60189547268,-0.41871142247849286,69471.12286912,-20471.68227044375,0.00013374334775970701,0.0,1829.3529770299458,-91.56213535255071,-219176.0
t142,13391.157196590828,462483.06807961594,-1283.6830340825136,52826.42442829709,-56196.555735305665,0.0001338018780250526,0.0,-1009.2467192847354,-118.16433702677196,-470093.0,146.6339701395144,69379.33996531834,-7785.761399704948,10067.772539794234,-2384.3992424583857,0.00012588374208081666,0.0,-819.9773350337459,-26.60860829330339,-68577.0,22015.029281159288,147624.61451340278,-0.5605477819737764,49900.13818539275,-23475.889872666557,0.00013110286399564003,0.0,1829.2240543184812,-91.55572873346857,-197801.0
t143,13390.793126223298,434464.4669452433,-2222.6458352481377,37417.62881626085,-60108.03228733753,0.000134498203430972,0.0,-1009.0559390633682,-118.15494613242174,-421815.0,47.28920774982691,84351.99227489997,-3051.542324045177,6649.349330705376,-23714.501335192446,0.00012606043547226496,0.0,-819.9786343089262,-26.608630570618672,-63436.0,22014.74209825815,146306.66170623348,-500.6682313182277,31736.588864428784,-24937.812809220137,0.0001301245733065123,0.0,1829.0345733722943,-91.54631556180307,-176357.0
t144,13390.531552059298,413049.3401698656,-127.29996758402345,26584.152370440665,-67084.94462857422,0.00013161843848769444,0.0,-1008.6451748872358,-118.1344397208332,-384685.0,47.42085322095013,87326.18936305528,-4723.374780448601,4328.765801827891,-28720.413924644163,0.00012510622063998425,0.0,-819.9787905494097,-26.60863156841935,-57412.0,22014.45280722473,144685.5700382186,-81.33122118404059,26321.978249475425,-29792.76814263561,0.00012789904894585359,0.0,1828.6239654366457,-91.52580815241386,-164885.0
t145,13681.04208837815,394573.51571476343,-0.09631375864874396,19766.37632939378,-62011.10190073238,8.624356620144922e-5,0.0,-1007.6518485387264,-118.08414397460926,-364884.0,186.97599704285335,88870.3739111135,-11029.00870432376,3350.858070840738,-26634.60105769433,7.897227553265866e-5,0.0,-819.9894673610191,-26.608822186917088,-53898.0,31799.16955063818,117437.22184505504,-0.09086777594247888,21015.798827995815,-26674.265419802654,8.31705316168716e-5,0.0,1827.6413158997457,-91.47532178769217,-145314.0
t146,11472.62953933634,374198.7595749783,-0.11422278880611433,14816.859685878924,-48491.41454847681,8.948906543876347e-5,0.0,-1007.6366675664632,-118.08343763256268,-350871.0,164.38068408955576,88419.74480159162,-26731.923465370142,2045.996975492184,-11856.60060999124,8.239543710520765e-5,0.0,-819.9896389132293,-26.608823316923466,-51195.0,31447.66311597413,116934.42004441317,-0.1083967494556621,14796.28673625005,-33001.413264878625,8.507540872251213e-5,0.0,1827.6263064796924,-91.47461431563922,-131913.0
t147,10453.822094804758,361591.3272847328,-0.14325461313257287,10887.908213361952,-39501.211061069036,8.539088471843234e-5,0.0,-1007.6206288676959,-118.08271510263916,-342306.0,137.52064434035873,87854.56705922878,-31952.169684436532,1393.782284541434,-7044.101921504887,7.799624648906786e-5,0.0,-819.989632161736,-26.608820898227478,-49543.0,32865.187577406294,116036.83182475598,-0.14409882277573255,11015.20099119081,-38938.21272946389,8.149197058403092e-5,0.0,1827.6102610294317,-91.47389420441166,-122715.0
t148,9848.878190910234,354053.6023306663,-0.22744608449863235,10338.37072132014,-29926.961415929032,8.203073311817858e-5,0.0,-1007.581177532503,-118.08127367885061,-343188.0,104.75957342316875,87856.4429803272,-34385.02577033409,899.0555784219302,-5131.633872599574,7.25670360357717e-5,0.0,-819.9897395238678,-26.608813472898756,-48497.0,27224.606022017935,112757.65236165359,-782.2037387929789,8410.23865406541,-32122.39181842591,7.710557158188477e-5,0.0,1827.5709170563707,-91.47246020595185,-117224.0
t149,26514.94781246624,342571.7769519053,-2256.833610330828,10364.973896647582,-23679.328416906137,8.189160285580333e-5,0.0,341.0472663963238,-50.58396502329551,-353806.0,403.6250788067753,87838.66602947659,-35747.2302516993,956.5974607391228,-3554.059661053863,7.21200481543538e-5,0.0,-819.9899001725562,-26.608817012551697,-49051.0,25252.776713281743,112166.01164333061,-1064.345951814294,7077.115339964694,-29816.5252926403,7.652222712063442e-5,0.0,478.94263377623247,-23.975148010743816,-114070.0
t150,11361.979019420929,362100.03282579413,-2313.2176358650136,17068.018655086402,-8235.95699091982,8.36867371274613e-5,0.0,2228.237469264149,-97.09341452229728,-382112.0,55.86142979728311,87838.36463700219,-33610.46204431806,932.1906950706414,-2635.355908032453,7.32436118543335e-5,0.0,-819.9900500048134,-26.608820985591183,-51734.0,25252.516612330062,106653.92515130248,-1064.07104062012,6554.894979583745,-23273.533753022908,7.737160547065609e-5,0.0,-1408.2474192593354,-70.4845935367061,-112645.0
t151,85685.81735135401,323333.0417983426,-2273.3683689489903,38173.157224203766,-13749.423376145516,8.599758748210571e-5,0.0,2649.9752296732877,-118.1999355186256,-433701.0,47.706110639623475,85051.18074478199,-25183.012020507846,1843.096131108397,-2459.3717351523565,7.752176853840535e-5,0.0,-819.9904750992997,-26.608825121620292,-58453.0,25299.025321869016,106653.67939867356,-4696.0978064938045,7327.046889591742,-17295.078005096384,7.991996803350136e-5,0.0,-1829.984754573988,-91.59111039700531,-115367.0
t152,333340.4567316127,258735.61760445035,-100886.56705848277,50767.49626677745,-63537.90704448138,8.29059909820264e-5,0.0,-2649.898014943945,-118.19855309468683,-475651.0,682.3375374341709,88870.56111589653,-28831.41471346872,4131.728396751585,-3189.534719181864,7.629800193435686e-5,0.0,819.9302209177076,-26.607906630167662,-62457.0,25241.534236321757,106417.62243152532,-5902.755003363639,8549.60656754327,-13968.385444275104,7.865629330876696e-5,0.0,1829.9677940262375,-91.59064646451917,-122076.0
t153,685746.6748528281,209560.79460074144,-411530.4400741662,59507.90156090263,-49505.83200847676,8.271438292374391e-5,0.0,-2649.900321413975,-118.198679064896,-491011.0,4292.9124818359405,88870.12484179785,-32227.743438324596,6567.170248780355,-4116.787785846403,7.653759941878646e-5,0.0,819.9314926237314,-26.60790646952729,-64179.0,32120.981957601372,105589.4823119466,-7773.94973606623,14205.584944301747,-10628.47760042876,7.904990522122318e-5,0.0,1829.9688287902432,-91.5907725953687,-135252.0
t154,1.0080139299809086e6,168905.41795547184,-687149.4556640416,55849.765688748754,-48616.834082267116,8.156473775595216e-5,0.0,-2649.6325079755698,-118.19143737858661,-494235.0,8444.951277504762,88763.65098356677,-34548.646011487865,6905.463062253983,-4606.7424982305365,7.559888943433044e-5,0.0,819.9310191286609,-26.607894392203526,-65752.0,57110.27182742947,105588.9865244762,-10571.454188275684,18526.307850733803,-21945.230026007033,7.840262318035304e-5,0.0,1829.7014888469084,-91.5835429863831,-150447.0
t155,1.2594742397985735e6,137673.91813071104,-901388.7342209041,57837.591351859475,-46553.19418891528,8.398951377690859e-5,0.0,-2649.62951732479,-118.19142348087418,-504276.0,11790.2868079503,87886.0494178084,-35631.29872255342,6324.946047391432,-4697.306346951343,7.463039326497936e-5,0.0,819.9306469442696,-26.607911135732675,-66466.0,101530.11765662594,105588.99270980306,-53646.468114261115,23203.592173528574,-19683.34984999323,7.944182330210932e-5,0.0,1829.6988703805205,-91.5835123451415,-158731.0
t156,1.420620485237457e6,117840.70548291181,-1.0229218364210242e6,65470.30753420543,-55800.84105129964,8.32164176992055e-5,0.0,-2649.6294254816435,-118.19142705110502,-522441.00000000006,14118.299613235511,87846.02500179374,-35918.091743997815,6868.690663236324,-5618.246365860217,7.408997073808336e-5,0.0,819.930681943439,-26.607910923826317,-68090.0,161072.2640446154,104038.75541871885,-112226.48887752193,22755.72570643062,-18607.371585451565,7.879523970372271e-5,0.0,1829.6987435382043,-91.5835161272787,-158771.0
t157,1.4702477017376237e6,108882.57674084183,-1.0480898242064775e6,74631.61070013097,-62829.24676300833,8.62955922254172e-5,0.0,-2649.6268312870275,-118.19145061042452,-540075.0,15374.93222779503,87845.03692033244,-34628.9345390249,8161.895531017269,-6749.25178113293,7.868948133626808e-5,0.0,819.9294723556883,-26.607902279309794,-70797.0,212093.59188195955,105588.98962130037,-165031.9130809535,21529.58105575792,-18988.36335806395,8.186993680264578e-5,0.0,1829.697358931339,-91.58354833111471,-156930.0
t158,1.456067518821636e6,107505.66320547299,-1.01457561913462e6,76533.06692992375,-73095.79731874177,8.675510116953417e-5,0.0,-2649.6409805853095,-118.19159631455916,-549667.0,15697.904902092092,87844.60697545095,-31451.947636886707,9196.761648831744,-8124.647820255138,7.9224868055298e-5,0.0,819.9297616512972,-26.60790323528351,-73956.0,232976.77048021328,105588.9902045878,-182732.65106527094,24085.930869109638,-21060.16808476568,8.23764123719074e-5,0.0,1829.7112189340123,-91.58369307927566,-160597.0
t159,1.3285581892375147e6,110697.61750528005,-870872.5031343299,81567.52791662434,-87646.01057122096,9.114731929843489e-5,0.0,-2649.629338085492,-118.19169818349036,-559537.0,15053.16184290187,87843.67569822789,-26562.095279814937,9573.586936151025,-10521.651493639712,8.274793186213235e-5,0.0,819.9301253958495,-26.60790540969031,-76180.0,237195.24224835265,105588.99254089879,-180766.46567703146,26946.695456372498,-25590.580061188324,8.493292266078506e-5,0.0,1829.699212689642,-91.58379277380006,-165112.0
t160,1.0894851368888833e6,126812.44251546166,-605759.9213909592,98499.83875471122,-117928.6737427386,9.643456699371089e-5,0.0,-2649.631404773408,-118.19170888325601,-588341.0,13416.32921854698,87845.26038181153,-18239.65088667745,10621.023770036634,-14605.28573298548,8.667666744523806e-5,0.0,819.9310785541896,-26.60791009771665,-79831.0,229806.0024317296,105589.00014960319,-164619.91712365445,27963.55434835017,-32424.756414778814,8.910889658928601e-5,0.0,1829.7003262192181,-91.58379878553936,-168052.0
t161,758218.8599134987,157707.65433804618,-185493.82933519507,122920.82439367617,-221968.68237014007,8.537042014983503e-5,0.0,-2649.635633810627,-118.19137829983805,-628617.0,10792.839624354978,87846.82791904882,-4277.907765764638,14093.479026440416,-22787.564318351408,7.91121522164152e-5,0.0,819.9333639247768,-26.607922509958318,-86461.0,202224.7504283725,105588.98968183274,-105026.7822500979,27164.768223463823,-61727.844965309516,8.182024550443528e-5,0.0,1829.7022698858502,-91.58345578987974,-169962.0
t162,404183.7750951697,288045.7936028284,-32876.16240542806,160107.95302918908,-160457.4564799686,9.787103548131607e-5,0.0,15.338524533863307,-79.24145571624584,-658940.0,7105.16057968402,81134.62951863043,-3570.741730034242,20549.053113470967,-12733.977397339228,8.800481116025314e-5,0.0,16.7780624687458,-17.90222976545337,-92483.0,173710.92318922534,38787.30642704742,-35036.014689244184,35460.340860896285,-35425.10005767114,9.053114740269143e-5,0.0,-32.11658700260911,-61.33922595079247,-177404.0
t163,125053.55713568063,382298.23336052574,-5741.212674485839,163808.15080171343,-36971.49226681494,9.301913334836051e-5,0.0,2649.963383364893,-118.19982480363255,-630979.0,3131.4763119070994,72249.05817239362,-6477.157072351663,27298.766607591253,-0.5554110661755531,8.4023696134918e-5,0.0,-819.9800191226492,-26.60866829808557,-95355.0,132921.32459519844,75288.04225738982,-13327.548209180768,47204.80850695264,-47388.05270832379,8.675523869669741e-5,0.0,-1829.983364242244,-91.59115650554699,-192777.0
t164,14254.788216690373,493210.4048312722,-6912.460439046861,107880.3295372881,-39664.59411028687,9.884584047209472e-5,0.0,-1586.933268635621,-110.53485757037643,-567071.0,643.4801621679733,71918.15672141821,-6584.2440915798725,22100.540850203055,-0.03663507653222403,8.947089872020453e-5,0.0,-242.95046110675256,-18.946630181060435,-87816.0,85319.75554063343,108278.90635088427,-3207.5692517577377,60995.255890282875,-43847.6441178623,9.343805265239191e-5,0.0,1829.8837297423736,-91.58822738931599,-209277.0
t165,11243.228794683779,491382.9666669734,-3744.238261552213,74666.50608821725,-42618.445432690765,9.814060100115346e-5,0.0,-1009.8256141283102,-118.19233066073812,-529802.0,172.8982186867945,73925.41855990521,-5882.390805817118,14128.216376701275,-1660.5530705534086,8.82654541136043e-5,0.0,-819.9806852620501,-26.608676609597936,-79837.0,38219.21338534267,116183.35861654466,-1073.1998849041456,70344.23905913338,-12954.8339064249,9.32342586047664e-5,0.0,1829.8062993903604,-91.58365405114019,-212457.0
t166,11218.023366483647,464680.58638074965,-1252.9031660231956,55303.219781177024,-51362.046186963344,9.099841583017636e-5,0.0,-1009.6941401572093,-118.18613047931584,-477459.0,172.88923229888988,71898.03884984828,-6579.03275950722,10567.106327690004,-1550.4063393187191,8.283226039465443e-5,0.0,-819.9866131129478,-26.608774564087206,-73662.0,25441.93844255201,122036.54220728349,-0.40777655452526795,52924.150425121494,-10825.326773724668,8.709393355992305e-5,0.0,1829.680753270157,-91.57735591522862,-191315.0
t167,12014.058878406087,428650.552465092,-0.16134312800689848,39767.205914597456,-51364.047433977656,9.712752079449703e-5,0.0,-1009.4350183180576,-118.17355193652162,-427940.0,47.74143258444578,76847.05149714553,-4988.122529097663,7548.170306235679,-12001.243046908421,8.781988739359985e-5,0.0,-819.9889287523356,-26.60881294782832,-66607.0,26648.778317675067,119859.46859060004,-0.12028967413173706,34976.86386475822,-12439.849775991548,9.192182933603572e-5,0.0,1829.4239470703933,-91.56473898869332,-170783.0
t168,10421.73552804003,411288.52237512526,-0.18221238101108642,28666.367079991098,-59684.82929340888,8.948846769027092e-5,0.0,-1009.4397434332975,-118.17381442009425,-389564.0,47.74098083105643,86346.60709026438,-2911.0899684981455,4482.5190078027845,-28261.179588076375,8.212754686885725e-5,0.0,-819.9887877292041,-26.608810118718726,-58858.0,24329.94537077449,119569.17397892929,-0.1497468513193616,28660.716369559002,-13067.54957728358,8.547315564440271e-5,0.0,1829.4285311625017,-91.56500430137551,-161230.0
t169,12910.692534934973,394733.4543003705,-0.33320987942719665,21330.84062591691,-58152.89080355661,0.0002999597842643361,4.046012698673114e-5,2318.871977643667,-101.63575299018123,-373039.0,274.1742007956773,88870.19018833536,-7647.464961385749,3290.302200070756,-27931.635543448087,0.0002681560625499345,0.0,-819.9581032593534,-26.608233098654715,-56009.0,28947.730366738193,113888.1676490218,-0.28199650544900523,20883.247537969684,-18595.92248517713,0.00029880738435520294,3.8873591438059584e-5,-1498.9138743843139,-75.02751989152652,-143549.0
t170,13067.363962744437,379030.4952498175,-0.4400013958066552,17013.19766341654,-49528.392693597525,0.0002956872435080439,4.05129226641468e-5,2306.807251709546,-101.03175535150534,-361788.0,198.28057920485693,88870.03443604191,-25140.355953938255,2002.980271770186,-12118.372962876738,0.0002483263077545819,0.0,-819.9583677076986,-26.608234129574676,-52966.0,34510.227811810255,114110.86365789194,-0.30380483742655634,14518.525603468086,-32019.041188920062,0.00030290295424154333,3.880480507143846e-5,-1486.8488840018476,-74.42352122193066,-129559.0
t171,12484.602124951689,367834.97807739855,-2298.491765585378,15303.440686426611,-38620.93297046844,0.00029561900995632017,4.058305714837854e-5,2311.6789924448326,-101.27546790925423,-356914.0,185.41277428391047,88869.59575216692,-31195.085696243816,1270.1206080333056,-7236.476740111492,0.00024845122477550855,0.0,-819.9586950420185,-26.608234851275167,-51047.0,35249.265770944876,114320.4023254649,-0.35862195158650517,10748.935357127919,-38825.85762712183,0.00030337405229738856,3.868003490753972e-5,-1491.7202974028144,-74.66723305797906,-119926.0
t172,12606.975818918692,364621.80314880074,-2277.281022799443,15531.009400728715,-31678.575803571384,0.0002925226915320935,4.09233152034576e-5,2373.4341568413784,-104.36601817579748,-361073.0,184.03721180203132,88868.18993623293,-34137.763957936564,730.6465694838608,-5082.542600073672,0.0002417182896944658,0.0,-819.9591473931285,-26.60823714833187,-49716.0,27266.66278566532,112766.547442007,-660.7516936948547,8086.265629630951,-31394.4916958284,0.00029977594216080376,3.88963475620853e-5,-1553.4750094482495,-77.75778102746561,-114433.0
t173,13487.204062758927,370727.63148111437,-2264.1170505548603,16246.623351148311,-25407.016660879755,0.0002919719691950239,4.110570438977253e-5,2649.8715454433386,-118.19704722185128,-375322.0,192.67817708967743,87904.14665640262,-34080.45512308772,723.6776974551196,-3635.4797895859997,0.00024047334738926595,0.0,-819.9595972959534,-26.608244755329654,-50258.0,26108.093401742444,110116.33966412772,-1065.084234183423,7005.170100698206,-28697.018502587285,0.00029765875129805883,3.9019871227445154e-5,-1829.9119481473854,-91.58880246652163,-111546.0
t174,19642.938789941665,377142.568103573,-2263.3442660340575,23687.446115208346,-13136.326815872799,0.00029639565540547086,4.09856129952463e-5,2649.916260770516,-118.19850934704144,-407605.0,229.13129999639327,87839.84113048542,-32605.00433878633,633.298279302244,-2392.6983346571046,0.0002487015221804289,0.0,-819.9600147987708,-26.608253550651792,-52858.0,26107.552471325227,106652.79654545413,-2963.883947339098,6413.401282871861,-23944.320174869652,0.0003014030420680982,3.8896758847339406e-5,-1829.9562459717451,-91.59025579638964,-110344.0
t175,95790.30281342495,330433.2747863403,-2267.6324721330698,45594.63540598689,-12441.29939545289,0.00029792319597611583,4.099067013829731e-5,2649.9170952597656,-118.19855661745062,-459641.0,48.23213951704265,82441.15550371436,-21749.43877917422,1507.1797602461563,-2177.5604055587855,0.00025215322807572364,0.0,-819.9601904637848,-26.60826374188141,-59223.0,26108.60382237613,105588.9928806545,-7444.621184365705,7577.485933250691,-16675.914580667097,0.0003032350596031209,3.905822954381359e-5,-1829.9569047959812,-91.5902928755692,-113233.0
t176,320688.2242446337,268606.78452643414,-73633.4019672056,53586.53341519651,-69717.19889164699,0.0002931622999786454,4.112587853004786e-5,-2648.7721670942747,-118.16948077309824,-496764.0,846.3888745726322,88638.34444438692,-27956.89431311121,3870.3505633027266,-2859.361546321559,0.0002481034352325023,0.0,819.7769537715791,-26.60520800973409,-63332.0,26282.033255933926,105588.65669830842,-8131.004052145572,8683.448992473423,-14339.566158427402,0.00029911809184716867,3.961892299188894e-5,1828.9952133226957,-91.56427276336416,-119821.0
t177,655271.9127627825,225269.48675763654,-382946.2834529039,60642.453069359515,-52648.676925004096,0.000298333099908025,4.127589057110195e-5,-2648.724430536243,-118.1681074591731,-502822.0,3928.6903666786625,87840.2335553546,-29057.632239556482,6683.883652919868,-4024.3472113469566,0.00026685959568831024,0.0,819.7768341267201,-26.60520870363621,-66164.0,34721.87942036381,105588.6422252045,-8866.639877978863,12889.351429136394,-13890.618213783124,0.0002947523885491174,3.965967987649082e-5,1828.9475964095227,-91.56289875553689,-132180.0
t178,963287.2184024903,186245.32541074778,-656317.828848204,55491.68976954202,-50190.51077110841,0.0002979689669406552,4.1278807978318535e-5,-2648.7264755145893,-118.16781301954416,-495749.0,7747.432801625799,87839.22148979374,-29699.814362873003,7353.697617373252,-4986.709641478642,0.0002664388214194805,0.0,819.7770537165375,-26.605207911263385,-69047.0,67312.0645457304,105588.67293277348,-21281.978844787765,18432.867107882103,-23478.012877556914,0.0002943825391048075,3.9985056485802226e-5,1828.9494217980518,-91.56260510828076,-148311.0
t179,1.2004891490569662e6,154638.53699624032,-868885.3752696648,55452.64554079184,-44323.06141258624,0.0002955355934380518,4.110505844459602e-5,-2648.727446359646,-118.16778785053246,-494605.0,11267.435738872116,87839.10383638223,-31424.000016578113,6726.217052511419,-4765.929587436766,0.0002560535455089884,0.0,819.777939904492,-26.605202322144596,-70436.0,127582.24305285471,105588.68669634948,-85143.08704249127,23701.55037544197,-16358.780328556626,0.0003017499128301537,4.00440391633272e-5,1828.9495064551538,-91.56258552838786,-157108.0
t180,1.340337365494164e6,135667.76280287027,-981460.6830921607,62030.96632751249,-51333.51866573736,0.00029440226321123577,4.115511255250986e-5,-2648.7254455619504,-118.16774246555126,-502475.0,13543.86372693535,87839.02216415768,-31134.86057231265,7372.770607169005,-5957.96937097678,0.00025134314622913054,0.0,819.7784113509146,-26.605200282410003,-72456.0,177849.45766210227,105588.6698084961,-134227.8910446937,22947.19112504527,-17229.812365755362,0.00029936201168110884,4.006479427701497e-5,1828.9470342110358,-91.56254218314125,-156665.0
t181,1.3686666992546497e6,129183.57129911661,-992956.0105680357,68480.55216544519,-58479.92011896061,0.00029528298351899043,4.1177897822179994e-5,-2648.7246289910186,-118.16772550745823,-512128.00000000006,14783.853613130206,87839.09379312256,-29767.3880894909,8674.69195156579,-7149.424743978168,0.00025354052305332636,0.0,819.7784391712311,-26.60519967136307,-75174.0,209657.40372881733,105588.66127174311,-166094.94637333343,21099.09145283535,-17982.59406804652,0.00030069247800053995,3.9942657276497604e-5,1828.9461898197874,-91.56252583609516,-154005.0
t182,1.2642352153637891e6,135153.29120718356,-881550.5741709947,68994.84192122398,-68638.8804104749,0.00029601875021475533,4.121027139993484e-5,-2648.726492594786,-118.16774048435177,-515427.0,15035.959078939533,87839.62078061877,-26135.006480843283,9770.965188115151,-8898.712214803905,0.00025605157736743346,0.0,819.7786067020136,-26.605197392638136,-78406.0,232719.55374907737,105588.66571000943,-185896.52360866274,23443.27585581274,-20342.357374383988,0.0003016579611972532,4.002215106382743e-5,1828.9478858927725,-91.56254309171364,-157250.0
t183,1.085458163761445e6,150122.86396994587,-698700.3737991569,72679.7633016561,-84743.51683771255,0.0002993333505078484,4.133277000542496e-5,-2648.732887399155,-118.16783456768785,-522049.99999999994,14258.603201632586,87839.89315099512,-20963.64836055792,10122.465806019889,-12127.48692715954,0.0002662070240875861,0.0,819.7780762948721,-26.605196729029004,-79923.0,231293.3963318911,105588.68588259887,-178833.24552970513,26820.107962771817,-25322.33714061078,0.00029509679843272777,4.011813963870239e-5,1828.954811104283,-91.56263783865886,-161284.0
t184,848246.5990243701,169847.311170132,-427878.20656458585,87186.89951237493,-127885.72441610582,0.00029990921112083463,4.14087617380135e-5,-2648.7112557571545,-118.16779650098024,-546750.0,12298.851666538993,87840.38351925269,-12937.400598943746,11259.76137584379,-17214.770278817374,0.0002670423880490827,0.0,819.7792525125482,-26.60518674741246,-82040.0,222916.49651293227,105588.71137965225,-163001.0667251515,27880.85480393998,-31838.365692338004,0.0002962381132181829,4.0325533243269796e-5,1828.9320032446064,-91.56260975356778,-163284.0
t185,545525.6532294324,197927.22556148763,-94030.91074947722,114194.83987198057,-176186.85633465034,0.00030566150308569283,4.160359520859026e-5,-2648.782796145161,-118.16912053612518,-584663.0,9269.41877315966,87842.58937418183,-2665.781301727169,15433.109034482688,-23552.51362128287,0.00028546757440213206,0.0,819.7828469171701,-26.605382504741673,-87120.0,199459.4054550251,105588.71634078506,-106816.42117072239,27170.262019078385,-61639.39919085157,0.0003034925622973789,4.03779143440867e-5,1828.9999492279908,-91.5637380313835,-165500.0
t186,290489.97589863354,321254.1505518225,-52.4852204460135,145964.34775622937,-146460.6807833402,0.00030970637952409155,4.1745279391257106e-5,2649.889673704107,-118.19821862091246,-613727.0,6200.586548388269,71495.4652563919,-6771.996260591975,24058.981769778875,-2153.483958634909,0.00028640599364623213,0.0,-819.9455562232977,-26.608076820521845,-91983.0,175237.50561419834,35784.08356893977,-37798.42132361405,34914.58696235995,-34497.22089968276,0.0003050384455554759,4.0415918321615526e-5,-1829.9441174808092,-91.5901418003906,-171719.0
t187,93447.15486217116,377397.45221774455,-0.41037159933962736,149942.57585765255,-33619.48020350251,0.00030998839028802946,4.1558431244352495e-5,2649.9058761141123,-118.19858080432901,-589699.0,2673.682982687899,72611.52529965733,-6397.848983300888,27473.09443423379,-1377.8920833472714,0.00028657733907386603,0.0,-819.953707421528,-26.608220392323854,-94136.0,133526.47615676787,72958.41014840039,-17342.226224547914,45952.45710380579,-46441.57499300607,0.00030553948006045793,4.052312529300761e-5,-1829.952168692584,-91.59036041200517,-186732.0
t188,17768.46886142432,454683.42521257175,-3833.794630343094,98600.48860244727,-38522.622697184896,0.00030772358781719074,4.106746860057713e-5,2649.205790568029,-118.17147242473308,-531227.0,711.3695631270905,71506.53565950981,-6985.819222436255,22424.79273474274,-0.3358746804001752,0.0002850080898474484,0.0,-819.9352654720749,-26.60786336880577,-86810.0,86738.08063161942,110159.03924945432,-3198.815697756607,58657.59662448832,-49362.06701247363,0.0003070484656981121,4.060424958883277e-5,-1829.2705250959543,-91.56360905592732,-201073.0
t189,9776.702503346885,462756.3539771148,-2168.789177226476,67515.69009074355,-41301.51476451068,0.0003075356177527227,4.079799867848931e-5,2648.702921101067,-118.14588994202526,-499109.0,176.9347577111381,72535.01901491461,-6379.8410058842865,14539.362143114682,-949.913538428432,0.00028428181608583313,0.0,-819.9534258116801,-26.60822153033033,-79075.0,43397.46833173258,113362.41679601227,-0.8568694176024172,66744.1244311594,-18037.865864994073,0.000307275866011685,4.0474429035802564e-5,-1828.749495289387,-91.53766841169494,-203545.0
t190,10844.446707741221,443375.6026215481,-1239.2544734557057,49284.3631758636,-49521.5137381445,0.00029924068405696275,4.049372642819026e-5,2648.4898484026185,-118.13446461942804,-455274.0,96.22567265581846,72997.58959852479,-6435.005133505248,11097.05094239857,-2777.297239699777,0.00025421203304214294,0.0,-819.9558715608621,-26.60820650794546,-74132.0,26624.457798603627,113362.96699249063,-0.5447608715869297,51726.75095082041,-7398.571075230702,0.00030533283972454707,3.991691165540015e-5,-1828.5339768417564,-91.52625811148259,-182395.0
t191,10813.269048869724,416658.1129546627,-2277.4699056664044,36312.84153640967,-50217.18017933472,0.0003068879607345302,4.061054925910244e-5,2648.562973232626,-118.13675971814087,-413820.0,50.94921735765119,86469.1036408429,-1827.9951666977167,8721.14466180167,-23690.638037349865,0.00028441686546027827,0.0,-819.9563718155242,-26.608212823897226,-68876.0,26090.92742593965,112564.99966060052,-294.5949130136218,33817.55336559341,-8249.750726083334,0.00030476796940550157,3.903850347321055e-5,-1828.6066014171022,-91.52854689424363,-162009.0
t192,10829.807926608153,396637.17121600907,-0.529567974967354,26410.896480475094,-54723.289350330335,0.0003177913114726889,4.067250314820986e-5,2647.0021955815796,-118.05925004119963,-381683.0,48.88217824315906,87553.44713787493,-1051.7702833363965,5613.414114292055,-28292.40678397132,0.0003031763113475472,0.0,-819.9583662682641,-26.608291877954887,-63025.0,26108.00505474216,113363.4954488823,-0.3642901141049631,27588.430317677678,-11141.072088419782,0.00031343840818487477,3.9080960183286686e-5,-1827.0438293133154,-91.45095816324475,-154000.0
